1567552,156,-26,-43848,3735
1571776,187,104,-44640,3735
1576064,218,26,-45378,3825
1580288,164,-26,-46116,3825
1584512,152,-78,-46782,3915
1588800,116,78,-47412,3960
1592960,175,52,-48042,4005
1597184,155,26,-48600,4050
1601344,226,-208,-49140,4095
1605696,233,-26,-49680,4185
1609984,268,-312,-50148,4230
1614336,221,0,-50598,4230
1618432,193,-52,-50994,4230
1622720,272,-104,-51354,4320
1627072,176,26,-51678,4320
1631296,146,26,-51948,4320
1635456,150,104,-52200,4320
1639744,233,-52,-52398,4365
1643968,194,78,-52578,4410
1648192,147,78,-52722,4365
1652352,234,0,-52812,4410
1656448,236,-52,-52902,4410
1660736,200,-78,-52938,4410
1665024,869,52,-52938,4410
1669184,870,130,-52920,4365
1673472,876,-78,-52902,4410
1677696,883,-130,-52866,4410
1682048,816,-78,-52848,4365
1686336,883,182,-52812,4410
1690624,937,208,-52776,4410
1694912,891,312,-52722,4410
1699136,914,442,-52614,4410
1703424,968,468,-52506,4410
1707712,929,572,-52362,4410
1711936,891,208,-52164,4365
1716224,924,494,-51894,4365
1720512,933,520,-51606,4365
1724800,972,256,-51228,4365
1729024,944,416,-50778,4320
1733312,945,234,-50310,4275
1737600,925,572,-49752,4230
1741888,893,832,-49122,4185
1746176,843,754,-48474,4140
1750400,870,338,-47754,4095
1754688,773,416,-46962,3960
1758976,845,260,-46134,3960
1763264,794,598,-45270,3870
1767552,707,546,-44316,3735
1771776,772,650,-43344,3735
1776064,763,442,-42354,3600
1780352,629,442,-41256,3465
1784640,626,512,-40140,3375
1788864,739,676,-39006,3330
1793152,538,546,-37782,3150
1797440,467,312,-36540,2970
1801728,580,260,-35280,2925
1806016,603,468,-33948,2835
1810240,481,208,-32598,2700
1814528,454,468,-31266,2520
1818816,594,260,-29844,2430
1823104,607,512,-28386,2385
1827392,382,468,-27000,2160
1831616,356,494,-25488,1980
1835904,469,416,-23958,1890
1840192,491,286,-22500,1845
1844480,274,546,-20970,1620
1848768,276,572,-19368,1395
1852992,422,494,-17802,1350
