time(s),reference current(A),current(A),cart position(m),pendulum angle(rad),target(m)
0.840256,1.064,-0.86,0.03447,0.0070685834625,0.0696
0.845184,-0.251,1.103,0.034254,-0.0070685834625,0.07
0.850176,-0.012,-0.142,0.034704,0.004712388975,0.0704
0.85504,0.096,-0.036,0.034578,-0.0023561944875,0.0708
0.859776,-0.083,0.11,0.034722,0.00314159265,0.0712
0.864512,1.487,0.005,0.034956,0.0054977871375,0.0716
0.869184,-1.144,1.674,0.034776,0.0,0.072
0.874048,1.171,-1.114,0.035298,0.0102101761125,0.0724
0.87904,-0.727,1.294,0.034938,0.0,0.0728
0.883776,1.064,-0.586,0.035604,0.0133517687625,0.0732
0.888704,-0.721,1.188,0.035262,0.0,0.0736
0.89344,0.754,-0.649,0.035784,0.0149225650875,0.074
0.89824,-0.081,0.787,0.035658,0.00314159265,0.0744
0.902976,-0.136,-0.079,0.035982,0.0117809724375,0.0748
0.90784,0.908,-0.142,0.036072,0.007853981625,0.0752
0.91264,-0.671,0.998,0.036072,0.0102101761125,0.0756
0.917504,1.53,-0.649,0.036486,0.0149225650875,0.076
0.922432,-1.293,1.949,0.036306,0.0054977871375,0.0764
0.927424,1.2,-1.22,0.036972,0.0188495559,0.0768
0.93248,-0.064,1.272,0.036558,0.00942477795,0.0772
0.937344,1.484,0.005,0.037386,0.023561944875,0.0776
0.94208,-0.925,1.589,0.037224,0.0070685834625,0.078
0.947008,0.299,-0.86,0.037926,0.0212057503875,0.0784
0.951936,0.814,0.279,0.038016,0.010995574275,0.0788
0.956672,0.105,0.871,0.038412,0.0188495559,0.0792
0.961472,1.468,0.068,0.038862,0.017278759575,0.0796
0.966208,-0.451,1.611,0.039024,0.014137166925,0.08
0.971136,2.116,-0.353,0.039888,0.0259181393625,0.0804
0.976128,-0.463,2.287,0.040068,0.00942477795,0.0808
0.981056,0.797,-0.332,0.041418,0.0243473430375,0.0812
0.985984,-0.28,0.765,0.04158,0.0062831853,0.0816
0.990784,1.188,-0.227,0.04293,0.0251327412,0.082
0.995776,0.466,1.294,0.043362,0.0070685834625,0.0824
1.00064,-0.222,0.596,0.044514,0.0180641577375,0.0828
1.005632,0.786,-0.248,0.045288,0.0086393797875,0.0832
