time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
3468672,-400,-442,607932,-193320

3473408,-400,-336,606582,-193950

3478144,-400,-379,605286,-194580

3482944,-400,-400,603936,-195345

3487680,-400,-336,602550,-196110

3492416,-400,-357,601218,-196695

3497152,-400,-400,599778,-197415

3501888,-400,-442,598338,-198090

3506624,-400,-400,596934,-198720

3511360,-400,-315,595512,-199395

3516160,-400,-400,594036,-200070

3520896,-173,-379,592524,-200745

3525696,-476,-210,591084,-201330

3530560,-233,-484,589608,-201915

3535360,-263,-231,588024,-202635

3540224,-392,-294,586602,-203220

3545024,-590,-357,585144,-203760

3549888,-949,-611,583668,-204390

3554688,-712,-970,582048,-205020

3559552,-540,-759,580392,-205560

3564352,-719,-526,578790,-206055

3569216,-660,-738,576972,-206685

3574016,-641,-590,575064,-207225

3578880,-490,-611,573228,-207720

3583680,-498,-463,571248,-208350

3588544,-327,-505,569196,-208890

3593344,-505,-315,567198,-209340

3598208,-412,-484,565164,-209880

3603008,-533,-336,563094,-210330

3607872,-758,-526,561006,-210870

3612672,-932,-759,558828,-211455

3617536,-922,-949,556668,-211770

3622336,-941,-907,554328,-212310

3627200,-997,-949,551826,-212805

3632000,-880,-991,549252,-213210

3636864,-876,-864,546552,-213660

3641664,-731,-822,543744,-214155

3646528,-768,-738,540774,-214605

3651328,-766,-717,537822,-215010

3656192,-677,-674,534744,-215505

3660992,-756,-653,531540,-215865

3665856,-1113,-674,528336,-216225

3670784,-1125,-1160,524952,-216765

3675776,-1090,-1118,521316,-217170

3680768,-1063,-1034,517590,-217530

3685760,-1252,-1076,513648,-218025

3690816,-971,-1118,509526,-218385

3695680,-1048,-907,505368,-218790

3700608,-779,-928,501066,-219105

3705472,-736,-738,496656,-219510

3710272,-886,-653,492228,-219915

3715136,-1219,-864,487656,-220275

3720064,400,-1160,482850,-220635

3724800,400,381,478224,-220995

3729344,400,423,474066,-220995

3733952,400,381,469764,-221400

3738496,400,402,465624,-221805

3743040,400,444,461808,-221760

3747648,-916,381,458028,-221940

3752384,-945,-991,454212,-222210

3757184,-931,-928,450162,-222390

3762048,-802,-864,446148,-222435

3766912,-763,-717,442080,-222570

3771712,-979,-653,437796,-222615

3776576,-1162,-886,433386,-222705

3781440,-828,-907,428778,-222885

3786304,400,-738,424152,-222885

3790976,400,444,419796,-222750

3795520,400,381,415530,-222840

3800128,400,381,411228,-222930

3804672,400,423,407340,-222705

3809216,400,444,403542,-222705

3813824,-869,360,399762,-222705

3818560,-840,-780,396162,-222435

3823360,-821,-907,392166,-222435

3828224,-885,-864,388278,-222255

3833024,-576,-822,384408,-221895

3837888,-583,-505,380232,-221850

3842752,-873,-463,376128,-221625

3847552,-565,-780,371916,-221265

3852416,-430,-590,367524,-221085

3857216,-748,-463,363330,-220860

3862080,-785,-695,358956,-220545

3866880,400,-864,354420,-220275

3871552,400,402,350244,-220005

3876096,400,423,346320,-219465

3880704,400,297,342270,-219330

3885248,-842,423,338526,-218880

3889984,-785,-864,334782,-218385

