#time(s),reference current(A),current(A),cart position(m),pendulum angle(rad),target(m)
7370240,-376,-36,-197064,-180,-182000
7375552,-403,-353,-197460,-135,-182400
7380992,-189,-396,-197874,-135,-182800
7386496,-376,-206,-198216,-180,-183200
7391936,-522,-396,-198612,-225,-183600
7397376,-215,-544,-199080,-135,-184000
7402816,-206,-248,-199512,-180,-184400
7408256,-415,-206,-199926,-180,-184800
7413696,-366,-417,-200466,-180,-185200
7419136,-71,-417,-200880,-90,-185600
7424448,-447,-58,-201330,-225,-186000
7429824,-189,-607,-201780,-45,-186400
7435136,-13,-227,-202302,-90,-186800
7440448,-342,-36,-202590,-90,-187200
7445696,-649,-332,-202986,-225,-187600
7451136,-262,-628,-203346,-90,-188000
7456512,-89,-269,-203778,-135,-188400
7461888,-492,-100,-204120,-180,-188800
7467328,-532,-522,-204534,-225,-189200
7472768,37,-459,-204966,-45,-189600
7477952,-212,-79,-205398,-180,-190000
7483328,-602,-227,-205740,-180,-190400
7488768,-249,-649,-206280,-135,-190800
7494208,-35,-248,-206622,-90,-191200
7499456,-684,-58,-207072,-270,-191600
7504832,-424,-691,-207522,-135,-192000
7510272,84,-438,-208062,-90,-192400
7515456,-305,68,-208476,-135,-192800
7520768,-439,-353,-208944,-135,-193200
7526208,-112,-438,-209466,-45,-193600
7531584,-70,-142,-209898,-45,-194000
7536832,-648,-100,-210312,-180,-194400
7542272,-279,-628,-210726,-45,-194800
7547648,3,-269,-211230,-45,-195200
7552704,-237,5,-211536,-45,-195600
7557824,-576,-184,-212022,-135,-196000
7563264,-179,-565,-212472,0,-196400
7568448,-307,-206,-212886,-135,-196800
7573888,-390,-353,-213300,-45,-197200
7579264,-244,-396,-213840,-90,-197600
7584640,-292,-227,-214272,-45,-198000
7590016,-345,-248,-214794,-90,-198400
7595328,-312,-353,-215262,-45,-198800
7600704,-115,-290,-215802,0,-199200
7605888,-325,-142,-216288,-45,-199600
7611264,-282,-248,-216720,0,-200000
7616448,-250,-311,-217296,0,-200400
7621632,-575,-248,-217710,45,-200000
7626880,-1001,-586,-218250,-90,-199600
7632320,-797,-966,-218898,45,-199200
7637632,-527,-839,-219654,45,-198800
7642880,-549,-522,-220500,180,-198400
7648256,-745,-586,-221508,135,-198000
7653632,-509,-713,-222570,360,-197600
7658944,-242,-522,-223794,450,-197200
7664320,-643,-269,-224946,495,-196800
7669696,-697,-586,-226242,585,-196400
7675008,-388,-734,-227646,765,-196000
7680384,-230,-290,-228996,900,-195600
7685760,-513,-248,-230508,990,-195200
7691072,-346,-501,-231966,1170,-194800
7696512,-264,-290,-233532,1305,-194400
7701952,-216,-227,-235062,1485,-194000
7707392,-327,-227,-236628,1575,-193600
7712832,67,-332,-238176,1890,-193200
7718144,-5,47,-239670,1935,-192800
7723200,-187,-15,-240912,2115,-192400
7728576,-273,-184,-242352,2160,-192000
7734016,-55,-269,-243648,2385,-191600
7739392,-47,-79,-244944,2430,-191200
7744640,-177,-58,-246096,2565,-190800
7750016,63,-163,-247266,2700,-190400
7755264,104,47,-248400,2835,-190000
7760448,-8,110,-249318,2880,-189600
7765632,-107,-15,-250236,2970,-189200
7771008,150,-58,-251136,3105,-188800
7776256,32,153,-251820,3105,-188400
7781440,-75,26,-252522,3195,-188000
7786624,101,-79,-253116,3240,-187600
7791872,299,89,-253584,3375,-187200
7797056,-41,343,-254016,3285,-186800
7802368,-162,-58,-254268,3330,-186400
7807680,277,-163,-254556,3420,-186000
7813056,115,322,-254700,3375,-185600
7818304,-173,47,-254736,3330,-185200
7823552,28,-184,-254826,3375,-184800
7828864,786,5,-254790,3375,-184400
7833920,572,850,-254718,3330,-184000
7839232,746,744,-254538,3375,-183600
7844480,687,829,-254214,3285,-183200
7849728,449,744,-253656,3195,-182800
7854976,317,470,-253080,3060,-182400
7860288,632,385,-252324,3060,-182000
7865536,486,660,-251568,2880,-181600
7870784,442,512,-250650,2835,-181200
7876032,625,470,-249786,2745,-180800
7881344,454,575,-248760,2610,-180400
7886592,247,470,-247626,2430,-180000
7891840,307,237,-246564,2340,-179600
7897152,326,343,-245394,2160,-179200
7902400,317,343,-244206,2070,-178800
7907648,238,364,-243108,1890,-178400
7912896,292,279,-241866,1800,-178000
7918208,332,385,-240714,1665,-177600
7923456,91,427,-239526,1485,-177200
7928640,65,68,-238338,1350,-176800
7933696,214,47,-237276,1260,-176400
7938880,355,258,-236124,1170,-176000
7944192,59,364,-235044,990,-175600
7949248,144,174,-234000,945,-175200
7954432,115,110,-232938,765,-174800
7959616,90,132,-231912,720,-174400
7964736,114,89,-231012,585,-174000
7969792,126,89,-230076,540,-173600
7974912,159,110,-229266,450,-173200
7980096,-75,153,-228420,315,-172800
7985280,-6,-79,-227646,270,-172400
7990400,179,-15,-226944,225,-172000
7995584,169,174,-226242,180,-171600
8000704,-10,174,-225630,90,-171200
8005824,-48,-15,-225072,45,-170800
8010944,-66,-79,-224514,-45,-170400
8016128,14,-79,-224028,-45,-170000
8021248,188,5,-223650,-45,-169600
8026240,203,153,-223254,-45,-169200
8031424,37,279,-222930,-90,-168800
8036480,30,47,-222624,-90,-168400
8041472,129,-79,-222354,-90,-168000
8046656,113,132,-222102,-90,-167600
8051840,-26,110,-221886,-135,-167200
8057152,187,-36,-221724,-45,-166800
8062272,280,174,-221616,-45,-166400
8067456,58,322,-221490,-45,-166000
8072576,22,47,-221436,-45,-165600
8077568,138,5,-221400,0,-165200
8082368,163,110,-221328,0,-164800
8087424,10,216,-221310,0,-164400
8092288,137,-15,-221292,45,-164000
8097408,256,110,-221274,90,-163600
8102464,276,258,-221238,135,-163200
8107648,32,258,-221202,90,-162800
8112704,186,5,-221130,180,-162400
8117696,275,153,-221112,180,-162000
8122880,198,279,-221022,225,-161600
8128000,164,216,-221004,225,-161200
8133184,187,153,-220950,270,-160800
8138368,187,153,-220896,270,-160400
8143552,196,195,-220842,315,-160000
8148736,306,216,-220806,360,-159600
8153920,211,301,-220734,360,-159200
8159040,83,174,-220698,360,-158800
8164160,212,68,-220644,405,-158400
8169216,339,195,-220590,450,-158000
8174400,219,322,-220536,450,-157600
8179584,234,110,-220464,495,-157200
8184768,226,216,-220410,495,-156800
8189952,253,216,-220320,540,-156400
8195136,251,237,-220230,540,-156000
8200256,273,279,-220122,585,-155600
8205440,278,364,-219996,585,-155200
8210624,171,279,-219852,585,-154800
8215808,303,174,-219690,630,-154400
8220992,311,343,-219510,630,-154000
8226176,349,364,-219276,675,-153600
8231360,198,343,-219096,630,-153200
8236480,128,195,-218826,630,-152800
8241664,232,132,-218574,630,-152400
8246848,354,195,-218322,675,-152000
8252032,354,364,-218070,675,-151600
8257216,148,364,-217764,630,-151200
8262400,270,132,-217458,675,-150800
8267520,385,364,-217152,675,-150400
8272704,296,427,-216792,675,-150000
8277888,164,343,-216450,630,-149600
8283072,296,153,-216090,675,-149200
8288256,417,301,-215712,675,-148800
8293440,200,427,-215298,630,-148400
8298624,52,322,-214938,585,-148000
8303680,175,47,-214560,585,-147600
8308800,288,195,-214182,585,-147200
8313984,397,364,-213822,630,-146800
8319168,257,427,-213498,585,-146400
8324288,181,279,-213102,585,-146000
8329472,143,174,-212760,540,-145600
8334656,153,132,-212400,540,-145200
8339840,248,132,-212076,540,-144800
8345024,352,237,-211788,585,-144400
8350208,370,343,-211464,585,-144000
8355392,361,364,-211176,630,-143600
8360576,249,448,-210870,585,-143200
8365696,295,258,-210492,630,-142800
8370880,249,322,-210186,585,-142400
8376064,30,237,-209844,540,-142000
8381184,402,47,-209484,630,-141600
8386240,328,385,-209250,585,-141200
8391424,422,343,-208854,675,-140800
8396608,229,385,-208584,585,-140400
8401792,309,216,-208188,675,-140000
8406912,275,343,-207828,585,-139600
8412096,187,343,-207432,630,-139200
8417280,255,153,-207108,585,-138800
8422464,290,279,-206730,630,-138400
8427648,247,279,-206424,585,-138000
8432832,386,237,-206100,675,-137600
8438016,491,385,-205794,675,-137200
8443136,294,512,-205434,675,-136800
8448320,309,406,-205038,675,-136400
8453504,169,406,-204678,630,-136000
8458688,354,153,-204192,675,-135600
8463872,290,406,-203814,630,-135200
8469056,328,301,-203382,675,-134800
8474240,300,343,-202986,630,-134400
8479360,356,448,-202500,675,-134000
8484544,308,343,-202086,630,-133600
8489728,354,364,-201600,675,-133200
8494912,196,427,-201168,585,-132800
8500096,231,174,-200682,630,-132400
8505280,309,216,-200250,585,-132000
8510464,222,512,-199764,585,-131600
8515584,472,216,-199260,630,-131200
8520768,177,491,-198846,540,-130800
8525952,505,174,-198288,675,-130400
8531136,310,596,-197838,540,-130000
8536320,195,385,-197190,585,-129600
8541504,199,174,-196722,495,-129200
8546688,384,216,-196146,585,-128800
8551872,355,575,-195588,495,-128400
8556992,244,343,-195048,540,-128000
8562176,480,301,-194490,540,-127600
8567360,281,512,-193860,495,-127200
8572544,281,279,-193230,495,-126800
8577728,132,279,-192636,405,-126400
8582912,422,89,-191952,495,-126000
8587968,215,406,-191412,360,-125600
8593152,311,216,-190710,450,-125200
8598336,192,322,-190188,315,-124800
8603520,180,195,-189486,360,-124400
8608704,222,153,-188892,270,-124000
8613888,213,216,-188334,315,-123600
8619072,475,258,-187704,315,-123200
8624256,318,512,-187164,315,-122800
8629440,222,364,-186570,270,-122400
8634624,102,216,-185976,225,-122000
8639744,456,47,-185400,315,-121600
8644864,170,491,-184878,180,-121200
8650048,390,132,-184194,315,-120800
8655232,360,427,-183762,225,-120400
8660416,297,470,-183024,270,-120000
8665600,60,258,-182484,135,-119600
8670656,212,47,-181908,225,-119200
8675776,420,195,-181350,180,-118800
8680960,304,406,-180810,225,-118400
8686144,181,322,-180252,135,-118000
8691264,87,216,-179658,135,-117600
8696384,405,68,-179136,180,-117200
8701504,156,406,-178614,90,-116800
8706560,341,153,-178002,180,-116400
8711744,365,364,-177534,135,-116000
8716928,352,385,-176886,180,-115600
8722112,26,279,-176382,45,-115200
8727104,73,68,-175806,90,-114800
8732032,275,68,-175284,45,-114400
8737024,408,279,-174762,135,-114000
8742208,244,533,-174276,45,-113600
8747264,306,301,-173718,135,-113200
8752448,244,301,-173232,45,-112800
8757568,169,279,-172692,90,-112400
8762624,259,153,-172188,45,-112000
8767744,248,279,-171720,90,-111600
8772800,523,216,-171198,135,-111200
8777984,-6,575,-170748,0,-110800
8782912,316,5,-170190,135,-110400
8787904,219,427,-169758,0,-110000
8792960,451,195,-169164,180,-109600
8798080,97,491,-168714,-45,-109200
8803200,209,89,-168120,135,-108800
8808320,460,174,-167670,45,-108400
8813376,166,470,-167148,90,-108000
8818496,401,195,-166608,90,-107600
8823552,237,406,-166176,90,-107200
8828672,574,216,-165564,180,-106800
8833856,-92,618,-165042,-45,-106400
8839040,115,-100,-164394,90,-106000
8844224,326,89,-163962,0,-105600
8849152,346,427,-163332,90,-105200
8854208,105,364,-162882,-45,-104800
8859392,392,110,-162378,135,-104400
8864576,487,385,-161874,45,-104000
8869696,-35,470,-161262,0,-103600
8874688,37,-36,-160722,-45,-103200
8879808,254,5,-160218,0,-102800
8884608,667,322,-159696,90,-102400
8889728,254,702,-159192,0,-102000
8894720,172,258,-158652,45,-101600
8899776,252,132,-158166,0,-101200
8904832,209,279,-157536,0,-100800
8909824,262,237,-157032,0,-100400
8914816,236,237,-156582,0,-100000
8919808,544,301,-156024,90,-99600
8924800,9,596,-155520,-90,-99200
8929728,46,47,-154980,0,-98800
8934528,328,26,-154584,-45,-98400
8939520,388,343,-154080,45,-98000
8944512,227,406,-153630,-45,-97600
8949632,126,195,-153162,0,-97200
8954496,466,110,-152766,45,-96800
8959552,112,554,-152316,-45,-96400
8964608,413,110,-151776,90,-96000
8969600,281,427,-151470,0,-95600
8974528,445,322,-150912,135,-95200
8979648,-43,470,-150516,-90,-94800
8984768,56,-58,-149976,45,-94400
8989696,413,26,-149652,0,-94000
8994496,530,470,-149184,135,-93600
8999616,212,554,-148770,0,-93200
9004544,129,195,-148338,90,-92800
9009536,620,110,-147888,135,-92400
9014592,148,660,-147402,45,-92000
9019584,331,279,-146826,135,-91600
9024704,214,364,-146430,45,-91200
9029696,517,132,-145746,180,-90800
9034816,30,533,-145224,-45,-90400
9039808,136,26,-144558,90,-90000
9044736,371,153,-144090,0,-89600
9049664,355,427,-143460,90,-89200
9054656,313,448,-142866,0,-88800
9059584,182,364,-142326,45,-88400
9064576,463,153,-141696,45,-88000
9069568,101,512,-141048,-45,-87600
9074688,240,89,-140364,0,-87200
9079488,273,174,-139860,-45,-86800
9084608,634,301,-139122,90,-86400
9089600,30,618,-138582,-135,-86000
9094720,39,26,-137826,-45,-85600
9099648,120,47,-137322,-180,-85200
9104704,231,132,-136638,-90,-84800
9109824,250,216,-136098,-180,-84400
9115008,406,237,-135522,-45,-84000
9120064,387,491,-134964,-135,-83600
9125248,75,406,-134334,-135,-83200
9130368,145,47,-133776,-180,-82800
9135424,168,132,-133182,-180,-82400
9140608,512,174,-132606,-90,-82000
9145728,110,554,-132102,-225,-81600
9150912,331,68,-131436,-90,-81200
9155904,349,364,-130950,-180,-80800
9161088,247,406,-130212,-135,-80400
9166272,-115,237,-129672,-315,-80000
9171520,183,-58,-129042,-180,-79600
9176704,328,195,-128538,-270,-79200
9181888,148,427,-127962,-225,-78800
9187072,197,110,-127494,-270,-78400
9192256,235,216,-126972,-225,-78000
9197440,236,237,-126432,-270,-77600
9202624,217,237,-125946,-225,-77200
9207808,348,258,-125424,-225,-76800
9212928,106,343,-124920,-270,-76400
9218112,245,110,-124380,-225,-76000
9223296,182,216,-123948,-270,-75600
9228480,375,216,-123390,-180,-75200
9233664,49,406,-122976,-315,-74800
9238784,133,47,-122436,-225,-74400
9243840,284,110,-122040,-270,-74000
9249024,230,301,-121536,-225,-73600
9254208,184,216,-121104,-270,-73200
9259392,323,132,-120654,-180,-72800
9264576,306,364,-120222,-225,-72400
9269760,221,258,-119754,-180,-72000
9274944,323,195,-119304,-180,-71600
9280064,223,385,-118836,-180,-71200
9285248,117,237,-118332,-225,-70800
9290432,192,110,-117918,-180,-70400
9295616,341,174,-117432,-180,-70000
9300800,80,343,-117000,-225,-69600
9305920,348,89,-116532,-135,-69200
9310976,413,322,-116172,-135,-68800
9316160,266,406,-115632,-135,-68400
9321344,97,301,-115182,-180,-68000
9326464,214,89,-114750,-135,-67600
9331520,218,195,-114300,-180,-67200
9336704,230,237,-113832,-135,-66800
9341888,306,89,-113436,-135,-66400
9347008,224,301,-112986,-135,-66000
9352128,217,364,-112554,-135,-65600
9357312,92,237,-112122,-180,-65200
9362432,473,68,-111672,-45,-64800
9367424,429,512,-111312,-90,-64400
9372544,165,470,-110772,-90,-64000
9377600,76,174,-110394,-135,-63600
9382720,386,89,-109890,-45,-63200
9387712,240,448,-109422,-135,-62800
9392896,118,322,-108972,-90,-62400
9398016,206,68,-108558,-135,-62000
9403072,371,301,-108090,-45,-61600
9408192,341,448,-107658,-90,-61200
9413312,261,364,-107172,-45,-60800
9418368,353,237,-106740,-45,-60400
9423488,165,343,-106200,-90,-60000
9428608,155,174,-105678,-90,-59600
9433664,353,153,-105246,-45,-59200
9438784,539,364,-104688,0,-58800
9443712,27,554,-104184,-135,-58400
9448768,45,26,-103662,-90,-58000
9453696,255,47,-103176,-135,-57600
9458816,407,237,-102636,-45,-57200
9463872,250,427,-102150,-135,-56800
9469056,63,279,-101574,-135,-56400
9474176,237,26,-101106,-135,-56000
9479296,276,279,-100566,-135,-55600
9484416,258,322,-100062,-135,-55200
9489600,237,322,-99594,-135,-54800
9494720,276,216,-99054,-135,-54400
9499776,20,301,-98532,-225,-54000
9504832,253,5,-98046,-135,-53600
9509696,353,301,-97596,-180,-53200
9514816,390,364,-97074,-90,-52800
9519808,109,406,-96606,-225,-52400
9524928,161,89,-96066,-135,-52000
9529920,345,132,-95616,-180,-51600
9535040,30,427,-95076,-225,-51200
9540032,230,-15,-94626,-180,-50800
9545152,311,216,-94230,-180,-50400
9550208,282,364,-93672,-180,-50000
9555328,90,279,-93240,-225,-49600
9560320,375,89,-92754,-135,-49200
9565312,221,385,-92304,-225,-48800
9570432,154,237,-91764,-180,-48400
9575488,-42,153,-91332,-315,-48000
9580608,365,-58,-90846,-135,-47600
9585728,399,364,-90486,-225,-47200
9590848,162,470,-89928,-180,-46800
9595904,172,132,-89568,-225,-46400
9601024,365,132,-89082,-135,-46000
9606080,226,427,-88614,-225,-45600
9611200,-21,237,-88182,-225,-45200
9616320,493,-15,-87678,-135,-44800
9621376,200,554,-87264,-225,-44400
9626496,14,195,-86760,-225,-44000
9631488,184,5,-86382,-225,-43600
9636416,336,153,-85968,-180,-43200
9641536,189,343,-85572,-225,-42800
9646592,219,195,-85140,-180,-42400
9651712,267,216,-84834,-180,-42000
9656768,362,258,-84366,-135,-41600
9661888,74,406,-83970,-225,-41200
9666880,221,68,-83556,-135,-40800
9671872,293,195,-83214,-180,-40400
9676992,369,364,-82746,-90,-40000
9681984,38,237,-82422,-225,-39600
9687040,228,68,-82008,-90,-39200
9691904,410,195,-81702,-135,-38800
9697024,101,427,-81288,-135,-38400
9702144,314,153,-80928,-90,-38000
9707136,291,343,-80622,-90,-37600
9712128,367,385,-80190,-45,-37200
9717184,65,385,-79848,-135,-36800
9722176,237,26,-79434,-45,-36400
9727104,314,216,-79092,-90,-36000
9732096,247,279,-78660,-45,-35600
9737088,336,258,-78282,-45,-35200
9742080,219,279,-77904,-45,-34800
9747136,255,216,-77454,-45,-34400
9752128,-23,237,-77058,-135,-34000
9757184,369,-15,-76626,0,-33600
9762048,437,385,-76302,-45,-33200
9767040,275,512,-75834,0,-32800
9771904,95,258,-75456,-90,-32400
9776832,251,47,-75042,0,-32000
9781568,364,258,-74646,-45,-31600
9786560,161,427,-74160,-45,-31200
9791616,247,110,-73728,-45,-30800
9796608,250,237,-73296,-45,-30400
9801600,278,258,-72810,-45,-30000
9806592,134,301,-72360,-90,-29600
9811584,387,110,-71910,0,-29200
9816448,246,364,-71478,-90,-28800
9821440,295,258,-70974,0,-28400
9826304,81,322,-70614,-135,-28000
9831296,316,89,-70074,0,-27600
9836032,213,343,-69696,-135,-27200
9841152,41,89,-69192,-90,-26800
9845952,496,47,-68778,-45,-26400
9850880,215,470,-68400,-90,-26000
9855872,315,216,-67842,-45,-25600
9860928,77,322,-67482,-135,-25200
9865920,286,68,-66978,-45,-24800
9870848,87,322,-66582,-180,-24400
9875840,268,89,-66114,-45,-24000
9880768,425,279,-65790,-90,-23600
9885760,286,470,-65286,-45,-23200
9890816,103,322,-64872,-135,-22800
9895872,141,110,-64404,-90,-22400
9900928,241,110,-63954,-135,-22000
9905984,258,237,-63486,-90,-21600
9910976,360,258,-63054,-90,-21200
9915968,225,364,-62658,-90,-20800
9921024,251,216,-62208,-90,-20400
9926016,127,258,-61758,-135,-20000
9931136,113,153,-61326,-135,-19600
9936192,319,89,-60966,-90,-19200
9941120,357,343,-60552,-90,-18800
9946112,88,406,-60174,-135,-18400
9951168,240,-36,-59742,-90,-18000
9956160,205,216,-59364,-135,-17600
9961216,501,364,-58914,0,-17200
9966080,53,554,-58590,-180,-16800
9971072,26,68,-58122,-90,-16400
9975936,432,-15,-57798,-90,-16000
9980928,359,470,-57384,-45,-15600
9985920,243,364,-56952,-90,-15200
9990976,71,237,-56628,-90,-14800
9995904,521,47,-56160,0,-14400
10000640,84,575,-55800,-135,-14000
10005760,417,89,-55296,45,-13600
10010688,50,427,-54972,-180,-13200
10015744,340,47,-54396,45,-12800
10020672,170,385,-54072,-180,-12400
10025856,213,174,-53496,0,-12000
10030784,170,195,-53172,-180,-11600
10035968,272,195,-52704,0,-11200
10040896,327,258,-52326,-135,-10800
10046080,121,385,-51912,-45,-10400
10051200,477,68,-51480,-45,-10000
10056256,125,491,-51048,-90,-9600
10061248,288,89,-50544,-45,-9200
10066176,-40,258,-50166,-180,-8800
10071296,444,-36,-49590,0,-8400
10076160,183,491,-49248,-180,-8000
10081216,73,68,-48690,-90,-7600
10086080,44,47,-48366,-225,-7200
10091008,366,26,-47952,-45,-6800
10095936,300,364,-47610,-180,-6400
10101056,229,343,-47214,-45,-6000
10106112,397,237,-46926,-90,-5600
10111104,154,427,-46440,-90,-5200
10116160,98,132,-46044,-135,-4800
10121152,70,47,-45702,-135,-4400
10126080,504,47,-45252,-45,-4000
10131008,300,512,-44946,-90,-3600
10136064,268,343,-44478,-45,-3200
10141056,-46,301,-44118,-180,-2800
10146176,255,-58,-43668,-45,-2400
10151168,322,237,-43290,-135,-2000
10156288,237,322,-42876,-45,-1600
10161344,309,258,-42534,-90,-1200
10166336,389,364,-42084,0,-800
10171072,225,343,-41706,-90,-400
10176000,164,216,-41220,-45,0
10180672,392,174,-40788,-45,400
10185536,128,448,-40356,-90,800
10190400,327,132,-39798,-45,1200
10195328,99,364,-39402,-135,1600
10200256,325,110,-38844,-45,2000
10205184,110,301,-38412,-180,2400
10210176,164,174,-37908,-90,2800
10215168,90,153,-37494,-225,3200
10220096,137,110,-37026,-135,3600
10225088,453,110,-36630,-135,4000
10230144,109,448,-36198,-180,4400
10235136,265,68,-35712,-135,4800
10240064,54,237,-35370,-225,5200
10244992,435,68,-34812,-90,5600
10249856,47,448,-34470,-270,6000
10254784,287,47,-33966,-90,6400
10259648,324,237,-33570,-225,6800
10264640,147,322,-33084,-135,7200
10269696,91,110,-32652,-270,7600
10274624,110,68,-32220,-180,8000
10279552,322,110,-31824,-225,8400
10284544,-43,322,-31428,-270,8800
10289600,321,-36,-31032,-180,9200
10294592,7,301,-30744,-315,9600
10299456,382,68,-30276,-135,10000
10304512,95,406,-30042,-315,10400
10309504,226,110,-29628,-135,10800
10314624,246,216,-29340,-270,11200
10319680,340,237,-28944,-90,11600
10324736,255,364,-28656,-225,12000
10329792,224,237,-28260,-90,12400
10334848,274,216,-27954,-180,12800
10339904,90,258,-27576,-135,13200
10344960,312,89,-27216,-135,13600
10349952,179,301,-26892,-135,14000
10355072,213,174,-26496,-135,14400
10360192,166,343,-26190,-135,14800
10365248,340,110,-25794,-90,15200
10370304,52,364,-25470,-180,15600
10375296,196,47,-25128,-90,16000
10380224,262,153,-24876,-135,16400
10385344,458,279,-24498,0,16800
10390208,114,512,-24300,-135,17200
10395264,240,110,-23904,0,17600
10400128,253,216,-23688,-90,18000
10405120,225,258,-23328,0,18400
10409984,152,216,-23076,-90,18800
10414976,215,153,-22734,0,19200
10419840,409,195,-22482,0,19600
10424640,351,470,-22140,45,20000
10429632,212,406,-21798,0,20400
10434432,-34,195,-21456,-45,20800
10439488,380,-36,-21024,45,21200
10444416,48,385,-20736,-90,21600
10449344,271,47,-20304,45,22000
10454208,271,258,-20070,-45,22400
10459200,395,322,-19638,90,22800
10464128,195,385,-19314,-45,23200
10469120,259,195,-18918,90,23600
10474048,334,216,-18576,0,24000
10478912,282,343,-18144,90,24400
10483840,372,279,-17748,45,24800
10488768,22,427,-17316,0,25200
10493568,297,5,-16848,45,25600
10498304,89,343,-16506,-45,26000
10503232,328,89,-15966,45,26400
10508096,-51,364,-15624,-135,26800
10513216,423,-58,-15120,90,27200
10518144,306,470,-14796,-90,27600
10523136,179,322,-14310,45,28000
10528064,57,174,-13986,-135,28400
10533120,284,26,-13518,45,28800
10537920,323,279,-13176,-90,29200
10542976,123,301,-12780,0,29600
10547840,346,89,-12402,-45,30000
10552768,-24,364,-12024,-90,30400
10557760,405,-15,-11538,0,30800
10562624,-88,448,-11250,-180,31200
10567744,290,-79,-10746,0,31600
10572608,270,364,-10476,-135,32000
10577664,417,279,-9972,45,32400
10582528,161,427,-9684,-135,32800
10587520,142,174,-9252,0,33200
10592320,334,26,-8892,-90,33600
10597120,128,385,-8478,-45,34000
10602112,357,195,-8064,-45,34400
10607040,87,364,-7704,-90,34800
10611904,265,26,-7254,-45,35200
10616704,71,279,-6912,-135,35600
10621632,123,47,-6480,-90,36000
10626496,51,68,-6156,-180,36400
10631360,338,26,-5796,-45,36800
10636224,289,385,-5490,-135,37200
10641216,87,364,-5130,-90,37600
10646080,290,47,-4842,-90,38000
10650944,317,301,-4518,-45,38400
10655872,336,322,-4158,-45,38800
10660800,193,385,-3834,-45,39200
10665728,361,195,-3438,0,39600
10670464,67,195,-3114,-90,40000
10675328,143,110,-2664,-45,40400
10680256,333,110,-2304,-45,40800
10685184,221,322,-1926,-45,41200
10690112,242,216,-1512,-45,41600
10695040,85,237,-1152,-90,42000
10699904,381,68,-720,0,42400
10704512,61,470,-396,-135,42800
10709376,125,47,18,-45,43200
10713984,271,89,252,-90,43600
10718656,224,301,612,-45,44000
10723392,314,174,918,-45,44400
10728128,162,364,1170,-45,44800
10732992,324,237,1494,0,45200
10737664,49,322,1782,-90,45600
10742464,359,68,2142,45,46000
10747136,111,406,2322,-90,46400
10752000,379,68,2718,90,46800
10756672,132,406,2934,-90,47200
10761472,82,110,3240,45,47600
10766144,549,68,3474,45,48000
10770816,159,596,3690,45,48400
10775616,196,132,3978,45,48800
10780352,116,195,4122,45,49200
10785088,854,89,4392,270,49600
10789888,123,871,4554,45,50000
10794624,-5,110,4878,180,50400
10799424,236,-15,5004,90,50800
10804160,480,237,5274,270,51200
10809024,277,491,5472,135,51600
10813824,46,322,5652,225,52000
10818624,689,26,5850,315,52400
10823360,189,681,6066,225,52800
10828224,283,258,6426,315,53200
10833088,6,279,6552,180,53600
10837760,549,5,6894,405,54000
10842432,303,575,7092,225,54400
10847232,281,279,7416,405,54800
10852096,444,301,7632,315,55200
10856960,417,491,7974,450,55600
10861824,409,279,8334,360,56000
10866624,-94,406,8676,315,56400
10871488,447,-79,9090,405,56800
10876352,221,470,9342,315,57200
10881216,605,216,9792,495,57600
10886016,205,639,10008,315,58000
10890944,369,216,10476,495,58400
10895872,365,364,10764,360,58800
10900800,91,406,11196,405,59200
10905664,166,68,11574,315,59600
10910528,286,195,11916,405,60000
10915456,541,279,12294,405,60400
10920384,165,491,12654,360,60800
10925312,580,174,13068,495,61200
10930240,135,618,13392,315,61600
10935168,545,132,13950,540,62000
10940096,255,575,14274,315,62400
10945024,276,258,14796,495,62800
10949952,541,279,15174,405,63200
10954880,93,618,15606,405,63600
10959744,634,89,16110,495,64000
10964544,160,639,16452,360,64400
10969472,465,153,17100,495,64800
10974400,37,512,17478,270,65200
10979264,303,26,18054,450,65600
10984128,179,322,18486,225,66000
10989056,381,153,18990,450,66400
10993984,396,427,19368,270,66800
10998912,223,385,19818,405,67200
11003840,820,195,20250,450,67600
11008768,-71,1019,20646,270,68000
11013824,324,-15,21294,405,68400
11018752,90,385,21564,225,68800
11023552,842,89,22194,540,69200
11028416,-7,913,22536,135,69600
11033280,453,-15,23130,540,70000
11038208,501,448,23490,225,70400
11043136,219,554,24138,450,70800
11048064,316,216,24606,225,71200
11052992,-2,364,25110,315,71600
11057856,769,-15,25686,360,72000
11062784,41,808,26082,225,72400
11067648,746,68,26802,450,72800
11072448,10,871,27180,135,73200
11077312,423,26,27990,405,73600
11082176,-95,512,28440,0,74000
11086912,341,-58,29106,360,74400
11091904,652,343,29574,135,74800
11096832,-80,702,30204,180,75200
11101760,370,-100,30798,135,75600
11106752,193,448,31284,135,76000
11111680,824,195,32004,270,76400
11116608,-477,913,32454,-135,76800
11121728,623,-417,33264,315,77200
11126784,294,660,33588,-90,77600
11131712,552,406,34452,315,78000
11136640,-173,596,34830,-225,78400
11141696,-29,-36,35568,135,78800
11146688,621,-15,36054,-90,79200
11151616,-29,723,36612,0,79600
11156352,990,-15,37170,135,80000
11161280,-24,1103,37548,-90,80400
11166336,621,47,38394,180,80800
11171200,-525,850,38844,-360,81200
11176256,366,-522,39654,135,81600
11181312,379,343,39978,-270,82000
11186304,331,427,40734,90,82400
11191168,54,406,41112,-315,82800
11196096,128,89,41742,0,83200
11200768,911,132,42210,-90,83600
11205696,-93,1040,42696,-135,84000
