time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
1455808,-400,-375,544140,-213930

1460544,-400,-375,543078,-213525

1465344,-400,-354,541998,-213255

1470080,-400,-375,540900,-212985

1474816,-400,-375,539784,-212580

1479552,-400,-396,538704,-212310

1484288,-400,-396,537498,-211950

1489024,-400,-396,536364,-211500

1493760,-400,-417,535248,-211185

1498496,-400,-290,534006,-210825

1503296,-400,-354,532818,-210330

1508032,-400,-396,531594,-209970

1512768,-400,-375,530352,-209520

1517504,-400,-375,529128,-209070

1522240,-400,-354,527850,-208575

1526976,-400,-417,526590,-208080

1531712,-400,-438,525312,-207630

1536448,-400,-438,524052,-207135

1541248,-400,-311,522792,-206595

1545984,-400,-354,521496,-206055

1550720,-400,-396,520218,-205560

1555456,-400,-396,518976,-204975

1560192,-400,-375,517698,-204390

1564928,-400,-417,516366,-203850

1569664,-400,-417,515088,-203220

1574400,-400,-375,513846,-202635

1579136,-400,-396,512532,-202050

1583936,-400,-459,511182,-201420

1588672,-400,-396,509850,-200790

1593408,-400,-375,508590,-200160

1598144,-400,-417,507258,-199485

1602880,-400,-438,505872,-198855

1607616,-400,-417,504522,-198225

1612352,-400,-396,503208,-197505

1617088,-400,-396,501876,-196785

1621824,-400,-332,500454,-196155

1626624,-400,-354,499086,-195435

1631360,-400,-417,497772,-194715

1636096,-400,-375,496350,-194040

1640832,-400,-354,494928,-193365

1645568,-400,-417,493506,-192645

1650304,-400,-417,492120,-191880

1655040,359,-332,490644,-191160

1659776,286,343,489204,-190440

1664448,-400,258,487998,-189630

1669120,-400,-354,486738,-188865

1673856,-400,-396,485514,-188235

1678592,-400,-417,484290,-187425

1683328,-400,-417,483048,-186570

1688064,-400,-311,481842,-185760

1692800,-400,-332,480492,-185040

1697600,-400,-332,479196,-184275

1702336,-400,-375,477918,-183420

1707072,-400,-375,476568,-182655

1711808,-400,-375,475164,-182070

1716544,-400,-375,473760,-181125

1721280,-400,-396,472446,-180270

1726016,-675,-396,470970,-179640

1730880,-775,-628,469422,-178875

1735680,-691,-776,467820,-178065

1740544,-503,-649,466182,-177255

1745344,-536,-523,464346,-176580

1750208,-333,-523,462438,-175950

1755008,-338,-354,460548,-175095

1759872,-458,-354,458604,-174375

1764736,-238,-523,456534,-173745

1769536,-94,-269,454500,-173025

1774272,123,-79,452556,-172350

1778944,-7,152,450594,-171630

1783488,-371,5,448794,-171000

1788096,-141,-311,446958,-170460

1792896,-39,-121,445050,-169650

1797696,-68,-37,443304,-168885

1802304,138,-58,441414,-168435

1806976,85,110,439668,-167670

1811584,-243,89,438102,-166950

1816192,-262,-269,436374,-166365

1821056,-293,-248,434700,-165735

1825856,-506,-206,432972,-165015

1830720,-424,-480,431226,-164340

1835520,-551,-396,429408,-163800

1840384,-437,-523,427500,-163080

1845184,-264,-417,425556,-162450

1850048,-242,-248,423540,-162000

1854848,-187,-206,421488,-161280

1859712,-197,-142,419454,-160740

1864512,-540,-227,417366,-160290

1869376,-406,-565,415332,-159570

1874176,-128,-396,413190,-159210

1879040,-75,-142,411048,-158670

1883776,-186,-58,408996,-158040

1888512,228,-206,406890,-157680

1893248,-45,258,404820,-157185

1897920,-194,-16,402966,-156600

1902656,-237,-290,400950,-156285

1907520,-318,-227,398970,-155790

1912320,-51,-354,397026,-155250

1917056,-220,-58,395028,-154935

1921792,-255,-206,393138,-154440

1926656,-586,-248,391086,-154035

1931456,-723,-544,389034,-153720

1936320,-561,-713,386946,-153315

1941120,-168,-480,384750,-152910

1945984,-133,-185,382482,-152685

1950784,-346,-142,380196,-152235

1955648,-344,-311,377910,-151965

1960512,-399,-354,375570,-151830

1965312,-414,-396,373212,-151425

1970176,-351,-417,370872,-151245

1974976,-412,-248,368442,-151065

1979840,-338,-396,365958,-150750

1984640,-476,-354,363474,-150660

1989504,-719,-459,360900,-150525

1994304,-685,-755,358290,-150255

1999168,-654,-671,355536,-150300

2003968,-676,-544,352692,-150165

2008832,-793,-649,349776,-150030

2013632,-835,-797,346716,-150120

