time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg),target(um)
7029504,-257,-263,-76608,0,-122000
7035648,-258,-221,-76608,0,-122400
7040256,-399,-263,-76672,-720,-122800
7046720,-782,-411,-76672,-720,-123200
7051712,-1091,-813,-76992,-720,-123600
7058304,-1134,-1045,-76992,-720,-124000
7063360,-1037,-1193,-78016,-720,-124400
7070080,-872,-1024,-78016,-720,-124800
7075072,-484,-813,-80192,0,-125200
7081216,663,-432,-80192,0,-125600
7085760,474,644,-82688,0,-126000
7091712,1131,517,-82688,0,-126400
7096192,465,1215,-84480,0,-126800
7102272,880,538,-84480,0,-127200
7106688,19,898,-85184,0,-127600
7112576,423,31,-85184,0,-128000
7116864,240,433,-85056,0,-128400
7122880,-379,264,-85056,0,-128800
7127360,162,-369,-84672,0,-129200
7133440,-420,243,-84672,0,-129600
7137920,206,-411,-84416,0,-130000
7144000,-350,200,-84416,0,-130400
7148480,294,-369,-84352,0,-130800
7154560,-258,264,-84352,0,-131200
7159040,374,-263,-84288,0,-131600
7165120,395,412,-84288,0,-132000
7169536,412,433,-84096,0,-132400
7175488,409,433,-84096,0,-132800
7179904,256,433,-83648,-720,-133200
7186240,-702,243,-83648,-720,-133600
7191104,-436,-707,-82880,-720,-134000
7197568,-1074,-369,-82880,-720,-134400
7202624,-401,-1066,-82752,-720,-134800
7209216,-828,-411,-82752,-720,-135200
7214144,-591,-834,-83712,-720,-135600
7220672,-481,-580,-83712,-720,-136000
7225600,-334,-432,-85440,-720,-136400
7232064,-278,-369,-85440,-720,-136800
7237056,-258,-285,-87424,-720,-137200
7243520,-274,-285,-87424,-720,-137600
7248512,-326,-242,-89472,-720,-138000
7254976,-370,-242,-89472,-720,-138400
7259904,-284,-390,-91520,0,-138800
7266048,672,-285,-91520,0,-139200
7270528,343,708,-93248,0,-139600
7276544,968,412,-93248,0,-140000
7280960,304,1024,-94400,0,-140400
7287040,762,369,-94400,0,-140800
7291392,-25,834,-94528,0,-141200
7297408,436,-10,-94528,0,-141600
7301824,156,454,-94144,-720,-142000
7308160,-805,158,-94144,-720,-142400
7312960,-561,-855,-93568,-720,-142800
7319488,-1187,-538,-93568,-720,-143200
7324480,-1072,-1256,-93632,-720,-143600
7331200,-928,-1087,-93632,-720,-144000
7336192,-648,-982,-94912,-720,-144400
7342720,-466,-665,-94912,-720,-144800
7347648,-286,-475,-96832,-720,-145200
7354176,361,-221,-96832,-720,-145600
7358976,-73,391,-99072,0,-146000
7364992,866,-94,-99072,0,-146400
7369408,487,898,-100672,0,-146800
7375424,1065,496,-100672,0,-147200
7380032,344,1151,-101312,0,-147600
7386176,759,433,-101312,0,-148000
7390656,524,813,-100928,0,-148400
7396736,425,602,-100928,0,-148800
7401216,150,475,-99904,-720,-149200
7407552,-864,179,-99904,-720,-149600
7412416,-612,-1003,-98688,-720,-150000
7418944,-1231,-538,-98688,-720,-150400
7424000,-487,-1235,-98176,-720,-150800
7430592,-862,-454,-98176,-720,-151200
7435520,-569,-897,-98752,-720,-151600
7441984,-442,-517,-98752,-720,-152000
7446912,-280,-475,-100096,-720,-152400
7453504,356,-263,-100096,-720,-152800
7458432,-211,369,-101632,-720,-153200
7464960,-246,-242,-101632,-720,-153600
7470016,-311,-242,-102784,-720,-154000
7476544,-363,-285,-102784,-720,-154400
7481536,-426,-390,-103936,-720,-154800
7488128,-457,-432,-103936,-720,-155200
7493184,-477,-496,-105152,-720,-155600
7499776,-481,-496,-105152,-720,-156000
7504768,-470,-496,-106688,-720,-156400
7511360,-458,-411,-106688,-720,-156800
7516416,-452,-390,-108608,-720,-157200
7523008,-456,-411,-108608,-720,-157600
7528000,-323,-475,-110592,0,-158000
7534272,669,-306,-110592,0,-158400
7538816,364,686,-112576,0,-158800
7544896,985,433,-112576,0,-159200
7549376,307,1046,-113792,0,-159600
7555520,748,454,-113792,0,-160000
7560000,-59,771,-113984,0,-160400
7566080,382,-31,-113984,0,-160800
7570560,98,391,-113536,-720,-161200
7576896,-867,116,-113536,-720,-161600
7581824,-614,-897,-113024,-720,-162000
7588416,-1233,-623,-113024,-720,-162400
7593536,-1103,-1383,-113280,-720,-162800
7600256,-956,-1130,-113280,-720,-163200
7605376,-662,-982,-114752,-720,-163600
7611968,-474,-665,-114752,-720,-164000
7616960,-305,-475,-117056,-720,-164400
7623552,-261,-242,-117056,-720,-164800
7628608,-123,-285,-119616,0,-165200
7634816,825,-115,-119616,0,-165600
7639424,438,919,-121728,0,-166000
7645504,1001,433,-121728,0,-166400
7650048,251,1046,-122944,0,-166800
7656192,668,222,-122944,0,-167200
7660672,-158,644,-123264,0,-167600
7666816,-289,-158,-123264,0,-168000
7671488,176,-348,-123008,0,-168400
7677632,-399,200,-123008,0,-168800
7682240,194,-369,-122816,0,-169200
7688384,-371,200,-122816,0,-169600
7692992,-331,-390,-122880,0,-170000
7699264,-347,-306,-122880,0,-170400
7703936,-307,-475,-123136,0,-170800
7710144,-280,-327,-123136,0,-171200
7714880,-232,-285,-123456,0,-171600
7721088,375,-242,-123456,0,-172000
7725696,-196,517,-123712,0,-172400
7731840,397,-200,-123712,0,-172800
7736384,234,496,-123648,-720,-173200
7742848,-689,179,-123648,-720,-173600
7747776,-435,-728,-123328,-720,-174000
7754368,-1075,-348,-123328,-720,-174400
7759488,-991,-1045,-123520,-720,-174800
7766144,-892,-939,-123520,-720,-175200
7771136,-670,-918,-124736,-720,-175600
7777728,-515,-665,-124736,-720,-176000
7782784,-354,-496,-126848,-720,-176400
7789376,-292,-285,-126848,-720,-176800
7794368,-273,-263,-129280,-720,-177200
7800960,-311,-285,-129280,-720,-177600
7806016,-232,-285,-131712,0,-178000
7812224,717,-221,-131712,0,-178400
7816832,350,771,-133760,0,-178800
7822912,945,369,-133760,0,-179200
7827392,246,982,-134912,0,-179600
7833472,691,264,-134912,0,-180000
7837952,-101,686,-135104,0,-180400
7844096,357,-137,-135104,0,-180800
7848704,238,391,-134784,0,-181200
7854720,-342,243,-134784,0,-181600
7859328,85,-369,-134272,-720,-182000
7865728,-866,95,-134272,-720,-182400
7870592,-556,-918,-134016,-720,-182800
7877184,-1163,-517,-134016,-720,-183200
7882304,-1028,-1193,-134464,-720,-183600
7889024,-900,-1003,-134464,-720,-184000
7894144,-649,-897,-136000,-720,-184400
7900736,-491,-601,-136000,-720,-184800
7905792,-196,-517,-138240,0,-185200
7912000,854,-158,-138240,0,-185600
7916608,553,877,-140416,0,-186000
7922624,1140,560,-140416,0,-186400
7927232,405,1172,-141696,0,-186800
7933376,796,391,-141696,0,-187200
7937856,-64,834,-141888,0,-187600
7943936,363,-73,-141888,0,-188000
7948416,204,369,-141440,0,-188400
7954496,-390,222,-141440,0,-188800
7959104,40,-390,-140928,-720,-189200
7965504,-907,95,-140928,-720,-189600
7970368,-584,-982,-140608,-720,-190000
7976896,-1182,-601,-140608,-720,-190400
7982016,-1034,-1256,-141120,-720,-190800
7988800,-888,-1003,-141120,-720,-191200
7993920,-619,-918,-142528,-720,-191600
8000512,-461,-644,-142528,-720,-192000
8005504,-168,-306,-144704,0,-192400
8011776,877,-158,-144704,0,-192800
8016320,552,919,-146816,0,-193200
8022400,1135,560,-146816,0,-193600
8027008,387,1172,-148096,0,-194000
8033152,783,369,-148096,0,-194400
8037632,-70,813,-148224,0,-194800
8043712,356,-10,-148224,0,-195200
8048192,206,412,-147712,0,-195600
8054272,-388,222,-147712,0,-196000
8058816,40,-411,-147072,-720,-196400
8065216,-900,10,-147072,-720,-196800
8070080,-573,-897,-146624,-720,-197200
8076672,-1161,-559,-146624,-720,-197600
8081792,-1017,-1235,-147008,-720,-198000
8088576,-874,-1003,-147008,-720,-198400
8093632,-606,-918,-148544,-720,-198800
8100224,-450,-623,-148544,-720,-199200
8105280,-300,-432,-150784,-720,-199600
8111872,-258,-285,-150784,-720,-200000
8116864,-123,-263,-153216,0,-200400
8123136,408,-52,-153216,0,-200000
8127616,25,454,-155520,0,-199600
8133632,589,31,-155520,0,-199200
8138048,-104,644,-157248,0,-198800
8144192,347,-242,-157248,0,-198400
8148736,-441,369,-158592,0,-198000
8154944,-560,-411,-158592,0,-197600
8159552,-695,-601,-159616,0,-197200
8165824,-751,-665,-159616,0,-196800
8170496,-785,-728,-160768,0,-196400
8176704,-782,-792,-160768,0,-196000
8181376,-615,-813,-162496,720,-195600
8187904,380,-559,-162496,720,-195200
8192704,139,412,-164736,720,-194800
8199040,771,137,-164736,720,-194400
8203840,92,834,-166528,720,-194000
8210048,515,95,-166528,720,-193600
8214720,-319,538,-167488,720,-193200
8221120,-477,-327,-167488,720,-192800
8226048,-649,-496,-167936,720,-192400
8232576,-712,-665,-167936,720,-192000
8237504,-742,-749,-168576,720,-191600
8244032,-721,-792,-168576,720,-191200
8248960,-668,-749,-169856,720,-190800
8255424,-625,-580,-169856,720,-190400
8260352,-581,-580,-171776,720,-190000
8266880,-575,-580,-171776,720,-189600
8271808,-435,-601,-174144,1440,-189200
8278400,545,-390,-174144,1440,-188800
8283328,233,581,-176640,1440,-188400
8289728,831,243,-176640,1440,-188000
8294592,108,898,-178432,1440,-187600
8300992,512,95,-178432,1440,-187200
8305728,-324,560,-179200,1440,-186800
8312192,-474,-348,-179200,1440,-186400
8317248,-621,-454,-179456,1440,-186000
8323840,-660,-665,-179456,1440,-185600
8328832,-665,-623,-180032,1440,-185200
8335424,-628,-686,-180032,1440,-184800
8340480,-419,-580,-181120,2160,-184400
8347072,635,-390,-181120,2160,-184000
8352000,391,644,-182528,2160,-183600
8358400,1027,412,-182528,2160,-183200
8363328,344,1088,-183232,2160,-182800
8369856,757,391,-183232,2160,-182400
8374656,509,834,-182720,2160,-182000
8381120,397,517,-182720,2160,-181600
8385920,250,391,-181440,2160,-181200
8392320,-386,243,-181440,2160,-180800
8397312,40,-348,-179968,1440,-180400
8403712,-930,31,-179968,1440,-180000
8408512,-579,-939,-178944,1440,-179600
8415104,-1152,-580,-178944,1440,-179200
8420224,-987,-1235,-179008,1440,-178800
8426880,-835,-1024,-179008,1440,-178400
8431936,-567,-813,-180416,1440,-178000
8438528,-405,-517,-180416,1440,-177600
8443584,-121,-390,-182592,2160,-177200
8450176,919,-115,-182592,2160,-176800
8455104,611,940,-184768,2160,-176400
8461504,1183,644,-184768,2160,-176000
8466432,559,1278,-185792,2880,-175600
8472960,1336,581,-185792,2880,-175200
8477888,1344,1426,-185408,2880,-174800
8484480,1265,1426,-185408,2880,-174400
8489472,872,1384,-183616,2160,-174000
8496000,-333,961,-183616,2160,-173600
8500928,-269,-285,-180736,2160,-173200
8507520,-989,-285,-180736,2160,-172800
8512512,-486,-1024,-178048,1440,-172400
8519168,-1282,-475,-178048,1440,-172000
8524288,-667,-1362,-176704,1440,-171600
8530944,-1046,-665,-176704,1440,-171200
8536064,-690,-1066,-176832,1440,-170800
8542720,-474,-644,-176832,1440,-170400
8547776,-55,-475,-178048,2160,-170000
8554240,1069,-94,-178048,2160,-169600
8559168,839,1109,-179456,2160,-169200
8565696,1451,919,-179456,2160,-168800
8570624,688,1532,-179712,2160,-168400
8577152,1037,708,-179712,2160,-168000
8582080,716,1130,-178560,2160,-167600
8588544,579,813,-178560,2160,-167200
8593408,413,644,-176512,2160,-166800
8599808,366,412,-176512,2160,-166400
8604672,374,306,-174144,2160,-166000
8611072,436,391,-174144,2160,-165600
8615936,394,454,-171712,1440,-165200
8622336,-519,391,-171712,1440,-164800
8627264,-140,-559,-169152,1440,-164400
8633856,-719,-137,-169152,1440,-164000
8638848,13,-770,-167040,1440,-163600
8645248,-393,10,-167040,1440,-163200
8650112,429,-454,-165632,1440,-162800
8656576,572,517,-165632,1440,-162400
8661440,706,644,-164672,1440,-162000
8667840,735,708,-164672,1440,-161600
8672704,728,792,-163456,1440,-161200
8679104,703,750,-163456,1440,-160800
8683968,652,771,-161600,1440,-160400
8690368,624,686,-161600,1440,-160000
8695232,593,686,-159296,1440,-159600
8701632,593,581,-159296,1440,-159200
8706496,603,644,-156608,1440,-158800
8712896,630,602,-156608,1440,-158400
8717696,524,665,-153536,720,-158000
8724032,-427,560,-153536,720,-157600
8728896,-98,-390,-150144,720,-157200
8735296,-705,-94,-150144,720,-156800
8740160,-142,-686,-146944,0,-156400
8746368,-957,-158,-146944,0,-156000
8751040,-423,-1003,-144640,0,-155600
8757376,-898,-411,-144640,0,-155200
8762048,-69,-855,-143360,0,-154800
8768192,-451,-115,-143360,0,-154400
8772864,511,-454,-143104,720,-154000
8779264,1025,517,-143104,720,-153600
8784064,1435,1172,-143104,720,-153200
8790592,1491,1532,-143104,720,-152800
8795520,1358,1574,-142272,720,-152400
8801984,1137,1426,-142272,720,-152000
8806912,841,1236,-139968,720,-151600
8813312,656,877,-139968,720,-151200
8818048,342,708,-136512,0,-150800
8824128,-679,412,-136512,0,-150400
8828736,-361,-686,-132800,0,-150000
8834944,-946,-369,-132800,0,-149600
8839616,-325,-982,-129664,-720,-149200
8846208,-1077,-285,-129664,-720,-148800
8851264,-479,-1109,-127552,-720,-148400
8857984,-907,-517,-127552,-720,-148000
8862976,-30,-961,-126720,-720,-147600
8869440,-394,-31,-126720,-720,-147200
8874432,-20,-369,-126912,0,-146800
8880576,1032,-31,-126912,0,-146400
8885120,766,1109,-127232,0,-146000
8891264,1381,834,-127232,0,-145600
8895872,1391,1532,-126976,720,-145200
8902336,1629,1447,-126976,720,-144800
8907264,1649,1764,-125312,720,-144400
8913728,1503,1806,-125312,720,-144000
8918656,1075,1658,-121920,0,-143600
8924928,441,1109,-121920,0,-143200
8929472,-81,496,-117376,0,-142800
8935552,-795,-52,-117376,0,-142400
8940096,-307,-813,-112704,-720,-142000
8946688,-1095,-263,-112704,-720,-141600
8951808,-651,-1151,-108480,-1440,-141200
8958528,-1462,-686,-108480,-1440,-140800
8963776,-801,-1573,-105728,-1440,-140400
8970496,-1121,-813,-105728,-1440,-140000
8975680,-96,-1193,-104832,-1440,-139600
8982336,-374,-94,-104832,-1440,-139200
8987328,67,-348,-105280,-720,-138800
8993792,1122,31,-105280,-720,-138400
8998592,845,1193,-105856,-720,-138000
9005120,1417,898,-105856,-720,-137600
9010048,1205,1468,-105536,-720,-137200
9016576,1002,1341,-105536,-720,-136800
9021632,674,961,-103744,-720,-136400
9028032,461,665,-103744,-720,-136000
9032832,290,602,-101184,-720,-135600
9039232,-338,348,-101184,-720,-135200
9044160,246,-327,-98304,-720,-134800
9050560,-284,285,-98304,-720,-134400
9055424,256,-242,-95744,-1440,-134000
9061888,-666,264,-95744,-1440,-133600
9066816,-294,-665,-93632,-1440,-133200
9073408,-884,-285,-93632,-1440,-132800
9078400,-166,-939,-92160,-1440,-132400
9084992,-589,-200,-92160,-1440,-132000
9090048,223,-623,-91584,-1440,-131600
9096512,352,243,-91584,-1440,-131200
9101376,609,348,-91584,-720,-130800
9107648,1023,602,-91584,-720,-130400
9112448,1300,1067,-91264,-720,-130000
9118976,1301,1405,-91264,-720,-129600
9123904,1140,1362,-89920,-720,-129200
9130368,925,1193,-89920,-720,-128800
9135232,647,961,-87424,-720,-128400
9141568,488,665,-87424,-720,-128000
9146304,208,560,-84160,-1440,-127600
9152704,-800,179,-84160,-1440,-127200
9157632,-503,-834,-80576,-1440,-126800
9164224,-1074,-538,-80576,-1440,-126400
9169344,-440,-1066,-77696,-2160,-126000
9176000,-1213,-475,-77696,-2160,-125600
9181120,-624,-1299,-76224,-2160,-125200
9187776,-1058,-623,-76224,-2160,-124800
9192896,-643,-1109,-76288,-1440,-124400
9199552,513,-665,-76288,-1440,-124000
9204480,430,517,-77376,-1440,-123600
9210880,1129,560,-77376,-1440,-123200
9215808,619,1151,-78144,-720,-122800
9222208,1416,665,-78144,-720,-122400
9227072,1419,1468,-77824,-720,-122000
9233536,1295,1595,-77824,-720,-121600
9238464,985,1405,-75968,-720,-121200
9244928,720,919,-75968,-720,-120800
9249664,287,729,-72896,-1440,-120400
9256064,-806,391,-72896,-1440,-120000
9260992,-744,-855,-69248,-2160,-119600
9267584,-1775,-792,-69248,-2160,-119200
9272704,-1314,-1763,-66560,-2160,-118800
9279424,-1684,-1299,-66560,-2160,-118400
9284608,-648,-1658,-65984,-2160,-118000
9291264,-854,-665,-65984,-2160,-117600
9296320,-304,-834,-67328,-1440,-117200
9302912,838,-306,-67328,-1440,-116800
9307840,641,855,-69440,-1440,-116400
9314240,1226,729,-69440,-1440,-116000
9319168,576,1320,-70656,-720,-115600
9325568,1295,602,-70656,-720,-115200
9330432,1221,1405,-70592,-720,-114800
9336896,1086,1299,-70592,-720,-114400
9341824,778,1130,-69312,-720,-114000
9348224,543,834,-69312,-720,-113600
9352960,155,560,-66944,-1440,-113200
9359360,-929,179,-66944,-1440,-112800
9364352,-699,-897,-64320,-1440,-112400
9370880,-1308,-728,-64320,-1440,-112000
9376000,-554,-1404,-62720,-1440,-111600
9382656,-900,-538,-62720,-1440,-111200
9387712,-565,-939,-62720,-1440,-110800
9394240,-426,-580,-62720,-1440,-110400
9399296,-262,-432,-63808,-1440,-110000
9405888,362,-390,-63808,-1440,-109600
9410816,-91,306,-65216,-720,-109200
9417088,860,-94,-65216,-720,-108800
9421824,473,877,-66176,-720,-108400
9428160,1031,496,-66176,-720,-108000
9433024,272,1130,-66368,-720,-107600
9439424,658,285,-66368,-720,-107200
9444160,392,792,-65664,-720,-106800
9450496,-300,391,-65664,-720,-106400
9455360,141,-285,-64640,-720,-106000
9461760,-490,137,-64640,-720,-105600
9466624,88,-496,-63744,-720,-105200
9472896,-468,74,-63744,-720,-104800
9477696,176,-475,-63296,-720,-104400
9484096,-368,179,-63296,-720,-104000
9488960,-325,-369,-63296,-720,-103600
9495424,-321,-348,-63296,-720,-103200
9500352,-314,-327,-63616,-720,-102800
9506880,-323,-369,-63616,-720,-102400
9511808,-193,-369,-64192,0,-102000
9517952,794,-137,-64192,0,-101600
9522432,475,855,-64768,0,-101200
9528448,1088,517,-64768,0,-100800
9532928,399,1130,-64896,0,-100400
9539008,840,517,-64896,0,-100000
9543424,622,919,-64256,0,-99600
9549248,518,665,-64256,0,-99200
9553600,374,560,-63040,0,-98800
9559488,-274,391,-63040,0,-98400
9563904,272,-263,-61440,0,-98000
9569856,-305,285,-61440,0,-97600
9574272,170,-285,-59968,-720,-97200
9580608,-749,158,-59968,-720,-96800
9585408,-426,-770,-58816,-720,-96400
9591808,-1034,-432,-58816,-720,-96000
9596736,-184,-1087,-58432,0,-95600
9602880,389,-200,-58432,0,-95200
9607296,304,433,-58816,0,-94800
9613184,1020,285,-58816,0,-94400
9617600,473,1088,-59136,0,-94000
9623552,978,496,-59136,0,-93600
9627840,799,1046,-58880,0,-93200
9633856,696,898,-58880,0,-92800
9638144,510,813,-57856,0,-92400
9644032,411,538,-57856,0,-92000
9648320,161,433,-56320,-720,-91600
9654592,-809,179,-56320,-720,-91200
9659328,-537,-855,-54656,-720,-90800
9665728,-1154,-432,-54656,-720,-90400
9670656,-432,-1193,-53760,-720,-90000
9677184,-837,-390,-53760,-720,-89600
9681984,-556,-876,-54080,-720,-89200
9688384,-447,-538,-54080,-720,-88800
9693248,-144,-517,-55232,0,-88400
9699328,897,-158,-55232,0,-88000
9703680,617,982,-56448,0,-87600
9709568,1222,644,-56448,0,-87200
9713984,647,1362,-57024,720,-86800
9720256,1422,686,-57024,720,-86400
9724864,1451,1553,-56512,720,-86000
9731200,1372,1510,-56512,720,-85600
9735936,962,1447,-54592,0,-85200
9741952,356,1067,-54592,0,-84800
9746304,-169,369,-51840,0,-84400
9752320,-924,-179,-51840,0,-84000
9756800,-499,-939,-48960,-720,-83600
9763200,-1326,-517,-48960,-720,-83200
9768128,-789,-1341,-46784,-720,-82800
9774592,-1209,-792,-46784,-720,-82400
9779520,-294,-1256,-46144,-720,-82000
9786048,-610,-221,-46144,-720,-81600
9790848,-153,-538,-46784,0,-81200
9796928,915,-179,-46784,0,-80800
9801344,686,982,-47616,0,-80400
9807232,1320,834,-47616,0,-80000
9811648,615,1405,-47936,0,-79600
9817600,1012,623,-47936,0,-79200
9822016,728,1109,-47040,0,-78800
9827968,596,771,-47040,0,-78400
9832320,402,623,-45504,0,-78000
9838208,-265,433,-45504,0,-77600
9842624,121,-327,-43712,-720,-77200
9848896,-825,137,-43712,-720,-76800
9853696,-500,-834,-42112,-720,-76400
9860096,-1095,-454,-42112,-720,-76000
9865024,-360,-1193,-41408,-720,-75600
9871488,-763,-306,-41408,-720,-75200
9876352,-492,-834,-41600,-720,-74800
9882752,-390,-475,-41600,-720,-74400
9887616,-102,-432,-42560,0,-74000
9893696,930,-73,-42560,0,-73600
9897984,636,961,-43520,0,-73200
9903872,1235,686,-43520,0,-72800
9908288,519,1341,-43840,0,-72400
9914240,927,602,-43840,0,-72000
9918592,661,940,-43072,0,-71600
9924480,533,686,-43072,0,-71200
9928768,368,560,-41664,0,-70800
9934656,-289,538,-41664,0,-70400
9939072,250,-285,-40064,0,-70000
9945024,-339,243,-40064,0,-69600
9949440,288,-348,-38592,0,-69200
9955392,-252,306,-38592,0,-68800
9959808,398,-263,-37376,0,-68400
9965824,438,454,-37376,0,-68000
9970112,484,454,-36416,0,-67600
9976000,493,496,-36416,0,-67200
9980352,503,517,-35200,0,-66800
9986240,505,560,-35200,0,-66400
9990528,500,560,-33664,0,-66000
9996416,489,475,-33664,0,-65600
10000768,338,517,-31808,-720,-65200
10007104,-611,412,-31808,-720,-64800
10011904,-338,-644,-29696,-720,-64400
10018368,-981,-348,-29696,-720,-64000
10023296,-300,-982,-28160,-720,-63600
10029824,-724,-263,-28160,-720,-63200
10034752,100,-728,-27712,-720,-62800
10041152,-335,53,-27712,-720,-62400
10045888,-190,-306,-28032,-720,-62000
10052416,397,-221,-28032,-720,-61600
10057216,-188,369,-28544,-720,-61200
10063680,372,-179,-28544,-720,-60800
10068480,-263,391,-28800,-720,-60400
10074880,-301,-263,-28800,-720,-60000
10079872,383,-285,-28800,0,-59600
10085888,772,475,-28800,0,-59200
10090304,1030,834,-28736,0,-58800
10096384,1061,1046,-28736,0,-58400
10100928,983,1193,-28032,0,-58000
10107008,853,1067,-28032,0,-57600
10111488,647,919,-26496,0,-57200
10117440,517,686,-26496,0,-56800
10121856,238,602,-24448,-720,-56400
10128128,-760,222,-24448,-720,-56000
10132992,-510,-876,-21888,-720,-55600
10139456,-1126,-538,-21888,-720,-55200
10144512,-389,-1066,-20032,-720,-54800
10151040,-761,-369,-20032,-720,-54400
10155968,106,-770,-19456,-720,-54000
10162368,-305,95,-19456,-720,-53600
10167168,-152,-285,-19648,-720,-53200
10173632,431,-158,-19648,-720,-52800
10178496,-167,412,-20032,-720,-52400
10184896,381,-179,-20032,-720,-52000
10189760,-266,391,-20224,-720,-51600
10196160,-313,-285,-20224,-720,-51200
10201088,-366,-306,-20224,-720,-50800
10207616,-387,-369,-20224,-720,-50400
10212544,-261,-432,-20480,0,-50000
10218688,730,-285,-20480,0,-49600
10223168,432,813,-20992,0,-49200
10229120,1068,496,-20992,0,-48800
10233600,401,1193,-21120,0,-48400
10239680,848,412,-21120,0,-48000
10244096,631,898,-20288,0,-47600
10250048,534,665,-20288,0,-47200
10254464,248,581,-18752,-720,-46800
10260800,-771,243,-18752,-720,-46400
10265600,-551,-813,-16832,-720,-46000
10272128,-1188,-517,-16832,-720,-45600
10277120,-481,-1214,-15552,-720,-45200
10283712,-876,-475,-15552,-720,-44800
10288640,-591,-897,-15744,-720,-44400
10295104,-464,-601,-15744,-720,-44000
10300032,-159,-475,-16896,0,-43600
10306176,894,-115,-16896,0,-43200
10310720,604,919,-18240,0,-42800
10316672,1204,623,-18240,0,-42400
10321152,476,1257,-18816,0,-42000
10327168,870,496,-18816,0,-41600
10331584,597,940,-18304,0,-41200
10337600,470,581,-18304,0,-40800
10341952,292,496,-16960,0,-40400
10347968,-361,348,-16960,0,-40000
10352448,177,-348,-15424,0,-39600
10358464,-403,179,-15424,0,-39200
10363008,226,-369,-14080,0,-38800
10369024,-314,222,-14080,0,-38400
10373504,332,-306,-13184,0,-38000
10379584,368,391,-13184,0,-37600
10384000,403,475,-12544,0,-37200
10389952,413,454,-12544,0,-36800
10394368,405,517,-11904,0,-36400
10400320,402,454,-11904,0,-36000
10404736,384,412,-10944,0,-35600
10410688,378,454,-10944,0,-35200
10415104,375,412,-9856,0,-34800
10420992,374,369,-9856,0,-34400
10425344,381,433,-8576,0,-34000
10431168,391,391,-8576,0,-33600
10435520,251,412,-7104,-720,-33200
10441728,-692,222,-7104,-720,-32800
10446528,-409,-728,-5504,-720,-32400
10452928,-1045,-411,-5504,-720,-32000
10457856,-372,-1045,-4544,-720,-31600
10464320,-810,-348,-4544,-720,-31200
10469184,-586,-770,-4864,-720,-30800
10475584,-493,-517,-4864,-720,-30400
10480448,-222,-517,-6016,0,-30000
10486464,814,-263,-6016,0,-29600
10490880,531,855,-7296,0,-29200
10496768,1155,623,-7296,0,-28800
10501120,455,1236,-7872,0,-28400
10507136,870,475,-7872,0,-28000
10511424,611,961,-7488,0,-27600
10517312,490,644,-7488,0,-27200
10521600,315,496,-6464,0,-26800
10527488,-352,412,-6464,0,-26400
10531904,183,-348,-5184,0,-26000
10537856,-408,200,-5184,0,-25600
10542272,211,-411,-4032,0,-25200
10548224,-337,179,-4032,0,-24800
10552640,308,-306,-3456,0,-24400
10558592,351,369,-3456,0,-24000
10562944,530,369,-3072,720,-23600
10569088,902,581,-3072,720,-23200
10573632,1072,1003,-2624,0,-22800
10579712,745,1109,-2624,0,-22400
10584128,369,855,-1536,0,-22000
10590016,-410,412,-1536,0,-21600
10594368,27,-454,64,0,-21200
10600000,-575,10,64,0,-20800
10604096,70,-559,1408,0,-20400
10609856,-439,74,1408,0,-20000
10614144,261,-475,2176,0,-19600
10619968,-247,264,2176,0,-19200
10624320,430,-285,2496,0,-18800
10630208,462,475,2496,0,-18400
10634432,489,538,2560,0,-18000
10640256,486,517,2560,0,-17600
10644480,458,496,2880,0,-17200
10650240,437,475,2880,0,-16800
10654528,409,454,3456,0,-16400
10660288,395,517,3456,0,-16000
10664512,380,391,4288,0,-15600
10670336,373,454,4288,0,-15200
10674560,375,496,5376,0,-14800
10680384,376,369,5376,0,-14400
10684608,375,454,6528,0,-14000
10690368,388,391,6528,0,-13600
10694656,398,369,7808,0,-13200
10700416,410,454,7808,0,-12800
10704640,428,412,9088,0,-12400
10710464,433,496,9088,0,-12000
10714688,445,475,10496,0,-11600
10720576,447,454,10496,0,-11200
10724928,450,538,11968,0,-10800
10730816,456,560,11968,0,-10400
10735104,454,496,13632,0,-10000
10740992,454,517,13632,0,-9600
10745216,311,517,15488,-720,-9200
10751360,-619,348,15488,-720,-8800
10756032,-342,-623,17536,-720,-8400
10762368,-981,-348,17536,-720,-8000
10767104,-313,-1024,19072,-720,-7600
10773504,-748,-348,19072,-720,-7200
10778304,74,-770,19328,-720,-6800
10784448,-360,-10,19328,-720,-6400
10789120,-68,-390,18880,0,-6000
10795008,918,-31,18880,0,-5600
10799232,629,1024,18176,0,-5200
10805120,1245,686,18176,0,-4800
10809408,551,1320,18048,0,-4400
10815296,982,644,18048,0,-4000
10819520,736,1046,18880,0,-3600
10825408,622,877,18880,0,-3200
10829696,308,686,20416,-720,-2800
10835776,-718,412,20416,-720,-2400
10840512,-502,-749,22208,-720,-2000
10846784,-1155,-432,22208,-720,-1600
10851648,-462,-1214,23360,-720,-1200
10858048,-860,-411,23360,-720,-800
10862720,-574,-918,23296,-720,-400
10868928,-444,-601,23296,-720,0
10873408,-113,-496,22208,0,400
10879168,916,-115,22208,0,800
10883328,651,940,21056,0,1200
10889024,1284,686,21056,0,1600
10893248,746,1426,20416,720,2000
10899328,1523,813,20416,720,2400
10903808,1415,1658,20928,0,2800
10909696,961,1574,20928,0,3200
