time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
1249472,-400,-378,605430,-208080

1254208,-400,-399,604620,-208440

1259008,-400,-336,603792,-208800

1263744,-400,-336,602928,-209205

1268480,-400,-378,602010,-209520

1273216,-400,-420,601164,-209925

1277952,-400,-399,600246,-210240

1282688,-400,-357,599328,-210510

1287424,-400,-378,598374,-210825

1292160,-400,-378,597384,-211140

1296960,-400,-378,596430,-211365

1301696,-400,-378,595440,-211680

1306432,-400,-378,594396,-211905

1311168,-448,-399,593388,-212130

1315968,-568,-420,592308,-212400

1320832,-645,-589,591174,-212625

1325696,-879,-610,590040,-212760

1330496,-809,-927,588798,-212985

1335360,-809,-758,587466,-213210

1340160,-557,-779,586044,-213345

1345024,-729,-505,584532,-213570

1349824,-476,-737,582966,-213660

1354688,-244,-484,581274,-213885

1359488,-182,-251,579672,-213975

1364288,-218,-167,578016,-214110

1369152,-26,-188,576378,-214245

1373888,-13,-40,574848,-214335

1378560,298,1,573426,-214290

1383040,134,318,572112,-214380

1387712,378,149,570852,-214425

1392320,-400,382,569700,-214380

1396992,-400,-336,568710,-214245

1401728,-400,-399,567540,-214290

1406464,-400,-399,566550,-214200

1411200,-400,-378,565560,-214065

1416000,-400,-399,564480,-213930

1420736,-400,-420,563400,-213795

1425472,-400,-441,562302,-213660

1430208,-400,-441,561276,-213480

1434944,-400,-357,560250,-213345

1439680,-400,-399,559134,-213120

1444416,-400,-399,558090,-212895

1449152,-400,-357,557028,-212670

1453888,-400,-399,555930,-212445

1458688,-400,-378,554868,-212175

1463424,-400,-378,553752,-211905

1468160,-400,-315,552618,-211635

1472896,-400,-420,551484,-211320

1477632,-400,-484,550350,-211050

1482368,-400,-357,549180,-210735

1487104,-400,-357,548028,-210375

1491840,-400,-378,546804,-210015

1496640,-400,-378,545580,-209655

1501376,-400,-441,544374,-209295

1506112,-400,-336,543150,-208890

1510848,-400,-378,541872,-208530

1515584,-400,-462,540594,-208080

1520320,-400,-378,539352,-207630

1525056,-400,-420,538092,-207180

1529792,-400,-357,536778,-206775

1534528,-400,-336,535482,-206325

1539328,-400,-357,534222,-205785

1544064,-400,-399,532926,-205290

1548800,-400,-420,531558,-204840

1553536,-400,-378,530226,-204345

1558272,-400,-378,528930,-203805

1563008,-400,-399,527580,-203310

1567744,-400,-378,526158,-202770

1572480,-400,-399,524754,-202230

1577216,-400,-336,523422,-201600

1582016,-400,-378,522000,-201060

1586752,-400,-293,520524,-200565

1591488,-400,-378,519120,-199890

1596224,-400,-399,517716,-199260

1600960,715,-420,516222,-198675

1605696,703,699,514818,-198135

1610368,-400,699,513738,-197280

1615040,-400,-336,512658,-196740

1619776,-400,-399,511542,-196200

1624512,-400,-399,510660,-195345

1629248,-400,-357,509634,-194670

1633984,-400,-336,508680,-193995

1638720,-400,-378,507582,-193230

1643456,-400,-399,506538,-192510

1648192,-400,-378,505584,-191790

1652992,-400,-378,504504,-190980

1657728,-400,-315,503442,-190395

1662464,-400,-357,502326,-189585

1667200,-400,-462,501282,-188730

1671936,-400,-420,500148,-188145

1676672,-400,-336,498942,-187380

1681408,-400,-378,497844,-186480

1686144,-400,-378,496638,-185850

1690944,-400,-378,495468,-185085

1695680,-400,-399,494280,-184320

1700416,-400,-441,493002,-183600

1705152,-400,-399,491832,-182790

1709888,-400,-315,490554,-182115

1714624,-400,-399,489240,-181395

1719360,-400,-441,487980,-180495

1724160,-675,-357,486630,-179865

1728960,-775,-631,485172,-179190

1733824,-691,-800,483678,-178335

1738624,-503,-695,482058,-177705

1743488,-536,-484,480348,-177030

1748288,-333,-631,478584,-176220

1753152,-338,-399,476694,-175590

1757952,-458,-336,474804,-174960

1762816,-238,-484,472914,-174150

1767616,-94,-188,470952,-173655

1772352,123,-124,469044,-172890

1777088,-7,107,467226,-172170

1781696,-371,1,465462,-171675

1786240,-141,-378,463734,-170955

1791104,-39,-124,461988,-170325

1795840,-68,-61,460242,-169740

1800448,138,-61,458568,-168975

1805120,85,107,457002,-168345

1809728,-243,86,455418,-167850

1814336,-262,-230,453888,-167130

1819200,-293,-251,452358,-166455

1824064,-506,-251,450738,-165915

1828864,-424,-526,449136,-165195

1833664,-551,-399,447480,-164565

1838528,-437,-547,445716,-164070

1843328,-264,-378,443862,-163395

1848192,-242,-293,442080,-162720

1852992,-187,-209,440154,-162315

1857856,-197,-230,438246,-161685

1862656,-540,-188,436410,-161055

1867520,-406,-505,434448,-160695

1872320,-128,-420,432468,-160110

1877184,-75,-103,430560,-159570

1881920,-186,-61,428544,-159210

1886656,228,-315,426636,-158625

1891392,-45,213,424710,-158220

1896064,-194,1,422874,-157770

1900672,-237,-251,421110,-157230

1905472,-318,-209,419220,-156915

1910336,-51,-293,417330,-156465

1915072,-220,-61,415476,-155970

1919808,-255,-209,413622,-155610

1924608,-586,-251,411678,-155250

1929472,-723,-547,409752,-154800

1934272,-561,-674,407718,-154575

1939136,-168,-547,405576,-154125

1943936,-133,-124,403506,-153765

1948800,-346,-145,401292,-153540

1953600,-344,-230,399060,-153225

1958464,-399,-357,396936,-152955

1963264,-414,-357,394668,-152775

1968128,-351,-420,392400,-152505

1972928,-412,-315,390132,-152235

1977792,-338,-484,387756,-152100

1982592,-476,-336,385380,-151920

1987456,-719,-484,382968,-151740

1992320,-685,-737,380430,-151650

1997120,-654,-653,377802,-151560

2001984,-676,-568,375120,-151380

2006784,-793,-695,372258,-151425

2011648,-835,-822,369288,-151380

2016448,-889,-843,366228,-151380

2021312,-1220,-969,362988,-151425

2026176,-976,-1181,359550,-151470

2031104,-1018,-864,355878,-151605

2036032,-665,-1033,352098,-151740

2040960,-932,-547,348120,-151875

2045760,-565,-969,344106,-152055

2050624,-347,-589,339894,-152415

2055424,-275,-336,335718,-152505

2060288,29,-209,331470,-152820

2064960,389,1,327312,-153135

2069440,400,382,323460,-153360

2073984,534,424,319590,-153585

2078656,546,530,315720,-153945

2083264,917,551,312066,-154125

2087936,877,973,308574,-154395

2092608,680,868,305298,-154620

2097280,672,678,302202,-154845

2101888,247,699,299304,-155115

2106560,175,234,296586,-155340

2111232,-155,107,293958,-155520

2115968,12,-167,291402,-155745

2120640,-83,44,288864,-156060

2125184,-58,-103,286470,-156195

2129920,-310,-40,284040,-156465

2134720,-692,-315,281556,-156735

2139520,-902,-631,279036,-157005

2144384,-1133,-969,276426,-157320

2149312,-1465,-1033,273618,-157680

2154304,-1428,-1392,270558,-157995

2159296,-1766,-1498,267192,-158535

2164288,-1728,-1751,263556,-158940

2169280,-1903,-1582,259524,-159480

2174272,-1582,-1688,255132,-160110

2179328,-1246,-1434,250380,-160695

2184320,-1115,-1181,245358,-161415

2189312,400,-1033,240012,-162135

2194048,400,276,234810,-162855

2198656,400,361,230058,-163350

2203200,400,339,225126,-164205

2207744,400,361,220392,-164925

2212352,400,382,215964,-165375

2216896,400,403,211554,-166140

2221504,400,339,207270,-166905

2226048,400,382,203166,-167310

2230592,400,382,199224,-167985

2235200,407,424,195372,-168705

2239872,400,403,191592,-169200

2244416,497,508,188046,-169785

2249088,493,445,184554,-170415

2253696,474,530,181224,-170910

2258368,400,487,178092,-171495

2262976,400,445,175104,-172035

2267520,445,382,172278,-172440

2272192,401,466,169596,-172980

2276800,400,382,166986,-173475

2281408,400,382,164610,-173880

2285952,400,339,162396,-174375

2290560,400,403,160254,-174825

2295104,400,403,158292,-175140

2299712,400,403,156510,-175590

2304256,400,382,154782,-175995
