time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)

1764864,-2196,-2127,290232,-163260

1769728,-2352,-2085,291330,-163440

1774656,-2441,-2423,291762,-163710

1779584,-2490,-2465,291618,-164070

1784512,-2490,-2402,290916,-164655

1789440,-2431,-2423,289620,-165150

1794368,-2343,-2550,287748,-165780

1799232,-2186,-2381,285354,-166410

1804160,-2000,-2296,282456,-167085

1809088,-1764,-1937,279108,-168120

1814016,-1509,-1726,275346,-168885

1818944,-1196,-1536,271260,-169740

1823872,-921,-1113,266904,-170775

1828672,-598,-965,262368,-171945

1833408,-235,-691,257832,-172890

1838208,88,-247,253260,-173700

1842752,392,27,248832,-174870

1847232,754,407,244620,-175590

1851776,980,724,240480,-176670

1856384,1333,978,236556,-177615

1861056,1607,1358,232920,-178290

1865792,1823,1675,229572,-179145

1870528,2058,1844,226710,-180000

1875264,2225,2182,224370,-180630

1880000,2372,2330,222588,-181215

1884736,2441,2604,221400,-181935

1889472,2490,2541,220842,-182250

1894208,2490,2626,220914,-182745

1898944,2431,2795,221526,-183150

1903680,2343,2647,222750,-183240

1908416,2196,2414,224442,-183510

1913152,1980,2330,226584,-183645

1917888,1803,2224,229176,-183645

1922624,1529,2034,232146,-183645

1927360,1196,1696,235386,-183690

1932096,892,1231,238932,-183600

1936768,598,978,242586,-183465

1941312,274,682,246222,-183465

1945920,-117,323,249984,-183330

1950528,-421,-141,253728,-183240

1955328,-774,-458,257418,-183105

1960064,-1117,-733,260982,-183105

1964864,-1362,-1219,264240,-183015

1969792,-1647,-1451,267192,-183015

1974720,-1911,-1747,269820,-183060

1979648,-2137,-1958,271854,-183195

1984576,-2303,-2233,273402,-183465

1989440,-2431,-2339,274266,-183645

1994368,-2480,-2550,274590,-184005

1999296,-2490,-2444,274302,-184500

2004224,-2450,-2465,273384,-184995

2009152,-2343,-2233,271944,-185535

2014080,-2186,-2296,269982,-186120

2019008,-1970,-2317,267444,-186795

2023872,-1764,-1937,264564,-187740

2028800,-1480,-1810,261270,-188280

2033728,-1147,-1599,257652,-189225

2038656,-803,-1177,253746,-190260

2043520,-421,-796,249804,-190890

2048256,-88,-374,245808,-191700

2052928,303,-99,241848,-192600

2057472,598,217,238140,-193320

2062016,980,576,234540,-194130

2066624,1254,999,231138,-194895

2071232,1558,1294,228060,-195435

2075968,1843,1590,225270,-196155

2080768,2039,1886,222984,-196650

2085504,2225,2097,221202,-197235

2090240,2382,2330,219960,-197730

2094976,2460,2520,219366,-197955

2099712,2490,2710,219276,-198405

2104448,2480,2626,219780,-198495

2109184,2392,2604,220842,-198540

2113920,2264,2689,222372,-198720

2118656,2127,2478,224406,-198675

2123392,1892,2457,226908,-198540

2128128,1607,2013,229734,-198540

2132864,1362,1759,232974,-198135

2137600,1009,1633,236502,-197955

2142336,627,1062,240120,-197910

2147008,235,639,243954,-197370

2151552,-58,259,247752,-197055

2156096,-450,-57,251406,-197010

2160768,-754,-606,255150,-196560

2165504,-1088,-839,258786,-196200

2170368,-1460,-1155,262152,-195975

2175296,-1745,-1557,265230,-195705

2180224,-2019,-1810,267930,-195525

2185152,-2215,-2127,270072,-195390

2190016,-2372,-2296,271656,-195255

2194944,-2460,-2444,272754,-195255

2199872,-2490,-2423,273078,-195345

2204800,-2480,-2550,272934,-195390

2209728,-2392,-2634,272268,-195570

2214656,-2254,-2296,270972,-195795

2219584,-2039,-2191,269190,-196110

2224448,-1803,-1874,267012,-196470

2229376,-1480,-1832,264420,-196740

2234304,-1176,-1578,261432,-197325

2239232,-774,-1198,258246,-197640

2244032,-421,-796,254970,-198000

2248832,-88,-416,251604,-198495

2253440,333,-99,248346,-198900

2258048,725,259,245250,-199125

2262592,1009,724,242298,-199575

2267264,1382,1062,239544,-199890

2272000,1696,1421,237096,-200070

2276736,1931,1738,235044,-200340

2281472,2137,2013,233478,-200475

2286208,2323,2245,232452,-200520

2290944,2441,2478,231984,-200520

2295680,2490,2689,232092,-200430

2300416,2480,2626,232776,-200205

2305152,2421,2668,233964,-199980

2309888,2313,2710,235692,-199665

2314624,2137,2583,237870,-199260

2319360,1892,2372,240480,-198945

2324096,1607,2034,243594,-198315

2328832,1333,1738,246942,-197775

2333568,950,1442,250632,-197235

2338240,568,978,254466,-196605

2342784,235,555,258318,-195930

2347328,-176,386,262260,-195210

2352000,-568,-162,266202,-194535

2356736,-892,-627,270126,-193905

2361536,-1254,-1029,273816,-193320

2366400,-1607,-1282,277308,-192510

2371328,-1892,-1684,280422,-192150

2376256,-2137,-2001,283068,-191565

2381184,-2313,-2170,285138,-191025

2386112,-2450,-2254,286668,-190620

2391040,-2490,-2529,287568,-190260

2395968,-2470,-2634,287820,-190035

2400832,-2401,-2423,287496,-189855

2405760,-2264,-2487,286614,-189585

2410688,-2058,-2339,285192,-189675

2415616,-1803,-2106,283248,-189630

2420544,-1460,-1832,280962,-189585

2425408,-1117,-1409,278370,-189810

2430336,-725,-1134,275400,-189810

2435200,-303,-733,272430,-189855

2439936,117,-310,269352,-190080

2444608,421,90,266400,-190125

2449088,862,470,263700,-190170

2453632,1176,872,261018,-190350

2458304,1509,1189,258714,-190260

2463040,1843,1548,256626,-190215

2467776,2058,1928,255024,-190170

2472512,2264,2161,253926,-189945

2477248,2411,2414,253386,-189675

2481984,2480,2668,253440,-189405

2486720,2490,2647,253998,-189000

2491456,2441,2647,255186,-188460

2496192,2303,2773,256788,-188055

2500928,2107,2626,258984,-187335

2505664,1911,2351,261576,-186615

