348	87	85	
349	88	85	
350	86	85	
351	87	85	
352	88	86	
353	87	85	
354	88	87	
355	87	86	
356	87	87	
357	87	86	
358	88	85	
359	87	88	
360	88	84	
361	87	85	
362	87	85	
363	89	86	
364	86	85	
365	87	85	
366	89	86	
367	90	84	
368	88	86	
369	84	86	
370	88	84	
371	88	87	
372	86	86	
373	87	86	
374	88	86	
375	90	86	
376	87	86	
377	88	87	
378	86	87	
379	86	83	
380	86	85	
381	88	87	
382	87	87	
383	89	87	
384	88	85	
385	88	88	
386	88	85	
387	85	85	
388	85	86	
389	86	85	
390	85	84	
391	90	87	
392	89	85	
393	89	87	
394	88	86	
395	88	85	
396	88	87	
397	85	86	
398	86	85	
399	88	84	
400	87	85	
401	88	85	
402	87	84	
403	87	87	
404	87	86	
405	88	85	
406	87	87	
407	88	86	
408	87	86	
409	87	85	
410	88	85	
411	88	86	
412	87	84	
413	88	84	
414	89	87	
415	89	86	
416	88	84	
417	86	87	
418	88	88	
419	87	85	
420	88	85	
421	87	85	
422	88	86	
423	89	86	
424	86	86	
425	88	87	
426	87	87	
427	88	88	
428	87	86	
429	88	86	
430	87	87	
431	85	85	
432	87	86	
433	86	86	
434	88	87	
435	87	87	
436	88	87	
437	88	85	
438	86	85	
439	86	86	
440	86	86	
441	88	86	
442	88	85	
443	88	87	
444	87	86	
445	87	88	
446	87	85	
447	87	85	
448	85	84	
449	85	85	
450	87	84	
451	88	86	
452	87	87	
453	90	85	
454	88	86	
455	88	86	
456	86	85	
457	87	87	
458	87	85	
459	86	86	
460	87	85	
461	90	85	
462	88	86	
463	90	84	
464	87	86	
465	86	87	
466	86	87	
467	87	87	
468	86	88	
469	88	86	
470	87	87	
471	89	85	
472	87	85	
473	88	85	
474	85	86	
475	87	86	
476	85	87	
477	88	86	
478	88	88	
479	87	86	
480	87	88	
481	86	84	
482	87	85	
483	85	84	
484	87	86	
485	87	87	
486	86	86	
487	89	87	
488	88	85	
489	86	85	
490	86	86	
491	86	85	
492	85	85	
493	86	84	
494	88	87	
495	87	87	
496	90	85	
497	    85	
498	    85	
499	    86	
500	    85	
501	    85	
502	    85	
503	    85	
504	    85	
505	    85	
506	    87	
507	    86	
508	    86	
