509	42	40	
510	40	39	
511	39	39	
512	39	38	
513	40	39	
514	40	40	
515	43	40	
516	42	41	
517	42	42	
518	41	41	
519	40	39	
520	41	39	
521	43	38	
522	42	41	
523	42	41	
524	40	40	
525	38	42	
526	41	40	
527	41	41	
528	42	42	
529	43	40	
530	43	42	
531	42	41	
532	40	40	
533	39	40	
534	39	39	
535	40	40	
536	42	41	
537	44	42	
538	43	43	
539	42	41	
540	42	41	
541	40	39	
542	41	39	
543	41	39	
544	42	41	
545	41	42	
546	41	43	
547	40	42	
548	40	42	
549	42	40	
550	42	40	
551	43	40	
552	40	41	
553	40	41	
554	39	40	
555	41	40	
556	42	40	
557	41	39	
558	44	40	
559	41	40	
560	40	42	
561	40	41	
562	39	41	
563	41	39	
564	42	39	
565	42	39	
566	40	39	
567	39	41	
568	40	42	
569	39	41	
570	41	40	
571	42	40	
572	42	39	
573	42	39	
574	39	40	
575	38	38	
576	38	39	
577	40	39	
578	40	41	
579	43	39	
580	43	41	
581	42	42	
582	40	41	
583	39	39	
584	40	37	
585	38	38	
586	41	38	
587	40	40	
588	42	41	
589	42	43	
590	41	41	
591	40	40	
592	40	39	
593	39	38	
594	40	39	
595	42	39	
596	41	41	
597	40	40	
598	41	40	
599	41	39	
600 40	40	
