time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg),target(um)
7417088,1489,-286,-218160,-135,-103600
7423232,903,1552,-217800,-180,-104000
7429312,-837,854,-217260,-90,-104400
7435264,-2505,-856,-216720,-315,-104800
7441536,-712,-2546,-216378,-405,-105200
7447744,-275,-645,-216846,-315,-105600
7453952,501,-264,-217566,-90,-106000
7459904,-147,537,-218574,-90,-106400
7465920,-884,-138,-219150,45,-106800
7471872,680,-877,-220014,180,-107200
7477824,1436,728,-220716,270,-107600
7483840,-248,1530,-221130,405,-108000
7489920,-1197,-264,-221400,225,-108400
7496064,1127,-1215,-221382,405,-108800
7502208,-954,1277,-221688,270,-109200
7508288,182,-983,-221634,360,-109600
7514240,1289,221,-222120,540,-110000
7520192,1229,1298,-221976,405,-110400
7526272,-468,1340,-221814,540,-110800
7532352,-2255,-476,-221364,225,-111200
7538496,-503,-2314,-220950,360,-111600
7544640,-170,-476,-221364,135,-112000
7550720,1544,-159,-221670,585,-112400
7556800,855,1657,-222246,495,-112800
7562752,630,939,-222120,540,-113200
7568640,-978,664,-221976,585,-113600
7574592,-2631,-1004,-221526,315,-114000
7580864,-1708,-2567,-221490,495,-114400
7587072,-1312,-1765,-222372,360,-114800
7593344,634,-1342,-223650,765,-115200
7599424,2421,728,-225288,945,-115600
7605376,1684,2650,-226566,1170,-116000
7611520,644,1805,-227052,1395,-116400
7617600,-261,685,-227052,1170,-116800
7623616,972,-222,-226458,1305,-117200
7629696,-580,1108,-226098,1035,-117600
7635840,28,-603,-225270,1260,-118000
7641792,-547,30,-224982,900,-118400
7647680,1070,-560,-224496,1035,-118800
7653888,1900,1192,-224172,1125,-119200
7660032,109,2059,-223740,765,-119600
7665984,1485,115,-222624,1035,-120000
7672064,767,1615,-221850,540,-120400
7678016,-15,854,-219942,720,-120800
7683904,-1754,-53,-218898,45,-121200
7689856,-991,-1807,-217206,315,-121600
7696000,-76,-1025,-216558,-45,-122000
7702080,816,-117,-216090,135,-122400
7708096,204,1002,-215784,0,-122800
7713728,-504,242,-215604,-45,-123200
7719744,1091,-433,-215298,0,-123600
7725504,1831,1150,-215100,45,-124000
7731520,147,1932,-214596,45,-124400
7737408,-754,115,-213822,-180,-124800
7743424,-1374,-772,-213156,-180,-125200
7749696,-560,-1448,-212562,-360,-125600
7755904,-257,-560,-212598,-135,-126000
7762112,1394,-286,-212940,-225,-126400
7768256,3082,1552,-213192,180,-126800
7774336,2770,3411,-213048,-180,-127200
7780480,1707,3115,-211770,45,-127600
7786432,-360,1763,-210042,-585,-128000
7792576,-2188,-307,-207432,-675,-128400
7798784,-3803,-2145,-205434,-1125,-128800
7805184,-2752,-581,-203598,-1215,-129200
7811520,-1991,-2758,-202770,-1530,-129600
7817920,-485,-2039,-202860,-1260,-130000
7824256,1402,-455,-203634,-1395,-130400
7830528,2198,1552,-204462,-945,-130800
7836672,1233,2354,-204930,-1080,-131200
7842880,880,1319,-204660,-945,-131600
7848960,14,960,-203868,-1260,-132000
7854912,624,9,-202824,-990,-132400
7860736,-936,664,-201960,-1395,-132800
7866880,-328,-962,-200772,-1440,-133200
7873152,549,-286,-200286,-1395,-133600
7879296,-60,580,-199602,-1530,-134000
7885312,-759,-32,-199260,-1575,-134400
7891456,-1438,-856,-198936,-1845,-134800
7897792,-1232,-1448,-198954,-1710,-135200
7904256,-374,-1279,-199458,-1800,-135600
7910592,537,-307,-200322,-1395,-136000
7916736,-129,559,-201330,-1395,-136400
7922880,-880,-117,-201978,-1170,-136800
7929088,-1590,-1004,-202968,-1215,-137200
7935488,-750,-1490,-203886,-1035,-137600
7941824,141,-750,-205434,-900,-138000
7947904,939,136,-206928,-540,-138400
7953920,269,981,-208404,-315,-138800
7959872,-544,242,-209520,-270,-139200
7965952,-1250,-603,-210546,-135,-139600
7972224,-511,-1300,-211680,-90,-140000
7978368,352,-518,-213030,135,-140400
7984320,1073,390,-214452,315,-140800
7990336,392,1129,-215622,630,-141200
7996288,-471,368,-216504,495,-141600
8002304,-1189,-476,-217098,630,-142000
8008448,-488,-1236,-217818,585,-142400
8014592,367,-497,-218574,810,-142800
8020608,1986,390,-219528,855,-143200
8026560,3520,2185,-219996,1170,-143600
8032704,2460,263,-220194,945,-144000
8038720,1537,2650,-219798,1125,-144400
8044800,-466,1530,-218844,675,-144800
8050880,-1261,-497,-217566,810,-145200
8057024,-2848,-1321,-216504,270,-145600
8063232,-1874,-2821,-215892,495,-146000
8069504,-1468,-1934,-216414,180,-146400
8075712,492,-1553,-217548,630,-146800
8081792,2281,537,-219114,675,-147200
8087744,3809,2418,-220248,1080,-147600
8093952,2756,622,-220950,1125,-148000
8099968,1770,2946,-220860,1260,-148400
8106112,-276,1847,-219942,900,-148800
8112128,-1124,-243,-218700,945,-149200
8118336,-1784,-941,-217422,540,-149600
8124480,-926,-1786,-216630,540,-150000
8130624,34,-898,-216540,450,-150400
8136512,216,30,-216774,630,-150800
8142336,812,136,-217242,630,-151200
8148224,141,854,-217404,720,-151600
8154112,-648,157,-217512,720,-152000
8160064,-1347,-708,-217530,720,-152400
8166208,-624,-1405,-217710,630,-152800
8172352,248,-603,-218214,810,-153200
8178368,975,284,-218772,900,-153600
8184256,302,1023,-219294,1080,-154000
8190272,-533,368,-219420,1035,-154400
8196352,-1265,-539,-219528,1080,-154800
8202624,-544,-1215,-219672,1035,-155200
8208832,321,-518,-220086,1260,-155600
8214912,1012,347,-220680,1170,-156000
8220992,2579,1066,-221022,1440,-156400
8227136,2394,2735,-220932,1395,-156800
8233280,1393,2608,-219906,1395,-157200
8239424,346,1488,-218358,1080,-157600
8245440,-1415,368,-216216,900,-158000
8251520,-3097,-1405,-214272,405,-158400
8257728,-2196,-3011,-212742,225,-158800
8264000,-1003,-2251,-212436,270,-159200
8270208,-636,-919,-212742,225,-159600
8276288,1116,-666,-213714,540,-160000
8282368,2802,1171,-214704,720,-160400
8288448,1975,3009,-215082,900,-160800
8294464,1522,2101,-214794,810,-161200
8300544,628,1615,-213822,855,-161600
8306496,-1161,622,-212310,540,-162000
8312576,-560,-1173,-210852,405,-162400
8318720,298,-560,-209718,225,-162800
8324672,1049,368,-208692,90,-163200
8330560,398,1066,-207990,45,-163600
8336512,-351,432,-206928,0,-164000
8342208,-1036,-349,-206064,-270,-164400
8348416,-269,-1088,-205092,-315,-164800
8354688,627,-243,-204678,-315,-165200
8360704,2263,664,-204210,-405,-165600
8366784,1582,2502,-203670,-270,-166000
8372992,550,1742,-202554,-495,-166400
8379008,-1238,495,-201114,-585,-166800
8385152,-2957,-1257,-199548,-1035,-167200
8391552,-1992,-3032,-198558,-900,-167600
8397888,-1510,-1912,-198594,-1035,-168000
8404352,-526,-1574,-199386,-855,-168400
8410560,1339,-497,-200934,-585,-168800
8416704,3029,1446,-202266,-315,-169200
8422912,2149,3326,-203184,-90,-169600
8428928,1671,2418,-203076,-45,-170000
8435008,672,1869,-202248,-270,-170400
8441088,-213,749,-200682,-315,-170800
8447168,-1922,-243,-199188,-630,-171200
8453376,-1226,-1870,-197694,-945,-171600
8459712,-200,-1257,-197010,-900,-172000
8465920,680,-180,-196758,-1035,-172400
8472064,1454,706,-196722,-855,-172800
8478144,719,1552,-196578,-945,-173200
8484160,-80,791,-196020,-810,-173600
8490176,-865,-95,-195480,-1125,-174000
8496320,830,-835,-194814,-990,-174400
8502400,1626,897,-194562,-1125,-174800
8508544,2221,1742,-193824,-1080,-175200
8514752,1308,2460,-193014,-1215,-175600
8520960,269,1467,-191286,-1485,-176000
8527104,-1567,284,-189486,-1800,-176400
8533376,-917,-1596,-187524,-1980,-176800
8539712,27,-941,-186174,-2115,-177200
8545728,-1444,30,-185220,-2475,-177600
8551936,248,-1490,-184590,-2295,-178000
8558144,-216,263,-184482,-2520,-178400
8564288,1432,-201,-184122,-2295,-178800
8570560,-837,1552,-184284,-2385,-179200
8576768,-1154,-919,-183798,-2610,-179600
8583104,-922,-1110,-183978,-2385,-180000
8589440,-2527,-919,-184266,-2700,-180400
8595776,-1668,-2441,-185148,-2250,-180800
8602176,295,-1807,-186768,-2385,-181200
8608448,2274,326,-188640,-1755,-181600
8614592,1521,2418,-190494,-1710,-182000
8620800,514,1594,-191412,-1350,-182400
8626944,-1385,537,-191988,-1440,-182800
8633216,-3149,-1405,-192006,-1440,-183200
8639616,-2296,-3138,-192780,-1485,-183600
8646016,-1178,-2208,-194400,-1485,-184000
8652416,-87,-1194,-196758,-945,-184400
8658560,1681,-117,-199476,-765,-184800
8664704,3387,1826,-201978,-135,-185200
8670912,2404,157,-204030,-135,-185600
8676928,1769,2502,-205614,270,-186000
8683008,704,1826,-206190,225,-186400
8688960,-240,749,-206316,180,-186800
8694976,-1310,-243,-206028,0,-187200
8700864,-572,-1236,-205812,90,-187600
8706880,-421,-603,-205920,-180,-188000
8713088,370,-370,-206190,135,-188400
8719040,-296,516,-206712,-45,-188800
8725056,1212,-222,-206838,180,-189200
8731136,-397,1298,-207270,90,-189600
8737088,-1518,-328,-206946,-45,-190000
8743232,-476,-1532,-207216,45,-190400
8749312,1261,-476,-207432,-135,-190800
8755520,2021,1404,-207792,135,-191200
8761536,857,2207,-207774,-45,-191600
8767552,-25,918,-207162,135,-192000
8773440,-831,-32,-206424,-315,-192400
8779456,-1439,-856,-205380,-360,-192800
8785728,-613,-1469,-205038,-540,-193200
8791936,323,-666,-204840,-540,-193600
8798016,447,326,-205074,-540,-194000
8804032,-276,474,-205164,-495,-194400
8810112,-1054,-201,-205254,-540,-194800
8816320,-2706,-1067,-205362,-630,-195200
8822656,-1888,-2821,-205956,-585,-195600
8828992,-794,-1870,-207306,-450,-196000
8835200,1117,-835,-209232,-180,-196400
8841408,2894,1192,-211320,180,-196800
8847424,2059,3031,-212706,315,-197200
8853504,962,2185,-213318,495,-197600
8859456,609,1045,-213084,270,-198000
8865472,-1067,622,-212400,225,-198400
8871552,-2764,-1088,-211626,-135,-198800
8877824,-1854,-2842,-211320,-45,-199200
8884096,-1397,-1891,-211860,-135,-199600
8890432,-430,-1321,-213138,45,-200000
8896512,1357,-370,-214902,270,-200400
8902528,2591,1446,-216468,495,-200000
8908608,1721,2735,-217638,675,-199600
8914688,635,1869,-217818,675,-199200
8920640,336,706,-217494,495,-198800
8926528,-1280,347,-216702,360,-198400
8932608,-642,-1342,-215946,225,-198000
8938752,254,-603,-215532,135,-197600
8944704,1040,263,-215316,180,-197200
8950656,398,1108,-215208,135,-196800
8956672,-387,453,-214794,0,-196400
8962368,-1032,-391,-214542,-45,-196000
8968512,-2579,-1025,-214272,-270,-195600
8974784,-2349,-2694,-214614,-135,-195200
8981184,-1288,-2335,-215730,-135,-194800
8987456,707,-1427,-217638,135,-194400
8993536,2517,749,-219744,405,-194000
8999552,1784,2777,-221418,720,-193600
9005568,723,1869,-222390,855,-193200
9011584,-222,770,-222588,855,-192800
9017536,-1272,-222,-222426,720,-192400
9023680,-528,-1363,-222264,675,-192000
9029824,-277,-539,-222498,720,-191600
9035840,420,-243,-222732,720,-191200
9041856,-216,474,-223200,810,-190800
9047808,-956,-201,-223380,810,-190400
9053888,-1633,-983,-223740,765,-190000
9060032,-863,-1701,-224244,720,-189600
9066176,49,-814,-225162,900,-189200
9072064,780,51,-226242,945,-188800
9077888,2316,854,-227142,1215,-188400
9083904,1530,2418,-227754,1305,-188000
9090048,1140,1763,-227520,1215,-187600
9096192,247,1256,-226854,1080,-187200
9102272,-1511,242,-225612,855,-186800
9108352,-866,-1574,-224586,675,-186400
9114496,77,-856,-223884,630,-186000
9120320,870,73,-223560,585,-185600
9126144,258,918,-223290,495,-185200
9132032,-457,242,-222984,495,-184800
9138048,-1105,-455,-222732,450,-184400
9144192,-352,-1088,-222552,270,-184000
9150336,-131,-349,-222786,405,-183600
9156416,-791,-74,-223038,315,-183200
9162368,764,-750,-223452,450,-182800
9168384,-736,854,-223884,450,-182400
9174336,-216,-750,-224064,585,-182000
9180416,-800,-307,-224550,585,-181600
9186496,-1465,-835,-224784,540,-181200
9192640,-663,-1427,-225540,765,-180800
9198784,155,-645,-226440,675,-180400
9204800,958,178,-227556,1125,-180000
9210752,238,1023,-228564,1035,-179600
9216832,-535,242,-229176,1350,-179200
9222848,-1287,-624,-229842,1215,-178800
9229120,-521,-1279,-230346,1305,-178400
9235328,322,-497,-231300,1395,-178000
9241408,1991,347,-232146,1575,-177600
9247488,1287,2228,-232830,1755,-177200
9253632,938,1425,-232794,1710,-176800
9259648,-781,981,-232470,1710,-176400
9265728,-2514,-772,-231696,1395,-176000
9271936,-1657,-2631,-231408,1440,-175600
9278272,-1217,-1638,-231768,1350,-175200
9284544,699,-1236,-232704,1665,-174800
9290752,2497,728,-234054,1800,-174400
9296768,1759,2777,-234756,2025,-174000
9302912,662,1911,-235044,2025,-173600
9308992,361,685,-234396,1935,-173200
9314944,-1266,411,-233676,1755,-172800
9321088,-606,-1257,-232686,1710,-172400
9327360,321,-624,-232308,1710,-172000
9333376,1104,347,-231858,1620,-171600
9339456,2721,1171,-231588,1710,-171200
9345600,1924,3052,-230796,1620,-170800
9351744,833,2143,-229212,1395,-170400
9357760,-111,939,-227286,1170,-170000
9363840,-1831,-117,-224910,900,-169600
9369984,-1167,-1934,-222840,495,-169200
9376192,-171,-1257,-221310,405,-168800
9382336,714,-180,-220338,315,-168400
9388288,117,749,-219528,180,-168000
9394176,1614,115,-218844,270,-167600
9400192,970,1763,-217998,135,-167200
9406144,-798,1002,-216684,45,-166800
9412160,-2509,-814,-215496,-180,-166400
9418368,-769,-2504,-214398,-450,-166000
9424640,359,-772,-214020,-315,-165600
9430656,1161,411,-213984,-360,-165200
9436736,2125,1214,-214038,-45,-164800
9442752,1891,2270,-213642,-270,-164400
9448960,943,1995,-212634,-225,-164000
9454976,-6,1045,-211248,-540,-163600
9460992,-1697,-11,-209430,-630,-163200
9467136,-3327,-1807,-207918,-990,-162800
9473408,-2311,-74,-206658,-900,-162400
9479552,-1639,-2335,-205974,-1170,-162000
9485952,-214,-1659,-206100,-990,-161600
9492224,1589,-243,-206730,-1170,-161200
9498432,2342,1742,-207324,-720,-160800
9504576,1345,2502,-207558,-900,-160400
9510720,996,1467,-206910,-675,-160000
9516800,91,1087,-205884,-1080,-159600
9522880,-1573,94,-204372,-900,-159200
9528896,-3206,-1701,-203346,-1350,-158800
9535296,-2223,-3349,-202662,-1440,-158400
9541696,-1627,-2314,-203328,-1260,-158000
9548096,-615,-1574,-204732,-1170,-157600
9554432,1329,-603,-206820,-675,-157200
9560576,3030,1383,-208854,-405,-156800
9566720,2194,3178,-210330,-45,-156400
9572800,1037,2418,-210744,-45,-156000
9578880,680,1171,-210420,0,-155600
9584576,-982,749,-209628,-315,-155200
9590592,-2611,-983,-208548,-315,-154800
9596800,-1788,-2673,-208206,-540,-154400
9603136,-1320,-1912,-208368,-450,-154000
9609472,-366,-1363,-209394,-360,-153600
9615680,1459,-328,-210780,-135,-153200
9621888,854,1530,-212202,180,-152800
9627840,-26,812,-213048,270,-152400
9633728,-815,-53,-213714,270,-152000
9639744,763,-856,-214074,450,-151600
9645760,1513,833,-214524,495,-151200
9651712,-181,1678,-214578,540,-150800
9657792,-1369,-180,-214452,540,-150400
9663936,-1983,-1427,-214290,405,-150000
9670144,-1716,-1849,-214452,450,-149600
9676416,-775,-1765,-215388,585,-149200
9682560,1089,-750,-216648,765,-148800
9688576,2780,1171,-218178,990,-148400
9694656,1981,3115,-219060,1305,-148000
9700800,819,2164,-219240,1260,-147600
9706880,-438,875,-218682,1215,-147200
9712960,-2135,-433,-217800,1035,-146800
9719168,-1352,-2251,-217152,945,-146400
9725376,-975,-1384,-217170,945,-146000
9731584,844,-898,-217692,1080,-145600
9737664,2566,918,-218502,1260,-145200
9743680,1769,2671,-218826,1350,-144800
9749824,1382,1805,-218538,1440,-144400
9755968,-480,1488,-217566,1170,-144000
9762112,-2244,-518,-216126,1170,-143600
9768320,-1485,-2293,-215136,900,-143200
9774528,-421,-1490,-214596,900,-142800
9780736,803,-412,-214758,945,-142400
9786688,2413,854,-215010,1080,-142000
9792768,2293,2587,-214992,1170,-141600
9798912,1272,2418,-214308,990,-141200
9804928,-595,1340,-212922,945,-140800
9811008,-2392,-518,-211320,585,-140400
9817152,-1618,-2462,-209862,450,-140000
9823360,-551,-1659,-209196,360,-139600
9829504,1368,-581,-209052,450,-139200
9835584,2431,1446,-209214,540,-138800
9841664,2215,2545,-208908,585,-138400
9847744,1254,2354,-207990,630,-138000
9853760,-679,1319,-206406,225,-137600
9859840,-2434,-729,-204570,90,-137200
9865856,-3923,-2504,-202986,-270,-136800
9872192,-2780,-687,-202122,-135,-136400
9878464,-1059,-2715,-201906,-495,-136000
9884800,474,-1067,-202644,45,-135600
9890752,1207,516,-203616,-90,-135200
9896704,2770,1319,-204444,495,-134800
9902784,1864,3073,-204876,405,-134400
9908864,1441,1995,-204264,585,-134000
9914880,-440,1530,-203328,180,-133600
9920960,-2179,-455,-201672,270,-133200
9927104,-3744,-2293,-200754,-135,-132800
9933440,-2652,-518,-199926,-90,-132400
9939584,-1620,-2800,-200106,-180,-132000
9945920,486,-1511,-200880,180,-131600
9951936,1309,474,-202158,135,-131200
9957952,2865,1425,-203238,585,-130800
9964032,1973,3178,-203832,630,-130400
9970048,1522,2185,-203508,675,-130000
9976128,-361,1636,-202536,495,-129600
9982144,-2104,-370,-201042,540,-129200
9988288,-3677,-2124,-199908,180,-128800
9994496,-2634,-412,-199116,180,-128400
10000640,-936,-2610,-199026,90,-128000
10006848,501,-898,-199638,405,-127600
10012864,1228,537,-200448,315,-127200
10018944,2787,1340,-201258,720,-126800
10025152,1879,3073,-201366,720,-126400
10031296,1414,1911,-200682,720,-126000
10037440,-447,1509,-199350,540,-125600
10043584,-2293,-433,-197604,180,-125200
10049792,-1510,-2293,-196326,135,-124800
10056128,-441,-1553,-195624,45,-124400
10062272,538,-497,-195606,225,-124000
10068352,-688,537,-195822,180,-123600
10074432,-1425,-729,-196038,360,-123200
10080704,-2035,-1448,-196542,360,-122800
10086976,-1151,-2208,-197442,495,-122400
10093312,-88,-1110,-198972,900,-122000
10099520,1686,-74,-200772,1035,-121600
10105664,3360,1847,-202464,1485,-121200
10111936,2391,115,-203724,1575,-120800
10118080,828,2629,-204588,2025,-120400
10124224,-1262,812,-204606,1620,-120000
10130432,1005,-1215,-204588,2205,-119600
10136768,-483,1066,-204552,1800,-119200
10142976,148,-476,-204228,2070,-118800
10149184,1224,115,-204372,2070,-118400
10155328,1180,1319,-204048,2025,-118000
10161536,379,1404,-203508,2025,-117600
10167744,917,453,-202716,2070,-117200
10173824,-690,1087,-201834,1980,-116800
10180032,-1510,-666,-200646,1755,-116400
10186368,-620,-1574,-200016,1935,-116000
10192704,308,-539,-199728,1665,-115600
10198848,2118,347,-199620,1980,-115200
10205056,793,2185,-199710,2070,-114800
10211200,462,854,-199062,2070,-114400
10217216,-1190,537,-198432,1980,-114000
10223488,-519,-1215,-197532,1980,-113600
10229824,426,-476,-197226,2070,-113200
10235968,-135,495,-197010,1935,-112800
10242176,1564,-180,-196956,2385,-112400
10248384,943,1721,-196920,2205,-112000
10254528,1449,1002,-196272,2340,-111600
10260800,-260,1488,-195732,2385,-111200
10267008,-1152,-264,-194436,2070,-110800
10273344,633,-1194,-193734,2205,-110400
10279616,1538,685,-193032,2115,-110000
10285760,2235,1699,-192312,2430,-109600
10291968,1309,2460,-191286,2115,-109200
10298176,335,1361,-189558,2070,-108800
10304320,-500,432,-187614,1890,-108400
10310528,146,-455,-185598,1755,-108000
10316672,934,157,-183870,1710,-107600
10322688,-642,981,-182016,1485,-107200
10328832,-2348,-666,-180414,1395,-106800
10335168,-588,-2272,-178992,1125,-106400
10341504,1512,-581,-178398,1350,-106000
10347776,2315,1657,-177930,1215,-105600
10353984,3822,2545,-177228,1575,-105200
10360256,2753,643,-176094,1215,-104800
10366400,2092,3052,-174330,1395,-104400
10372608,1,2228,-171882,990,-104000
10378496,-1816,30,-169200,855,-103600
10384576,-3460,-1891,-166428,315,-103200
10390912,-2395,-180,-164070,495,-102800
10397120,-1724,-2483,-162216,45,-102400
10403392,397,-1786,-161208,360,-102000
10409536,2242,368,-160866,0,-101600
10415296,3868,2418,-160200,630,-101200
10421440,2806,664,-159606,135,-100800
10427520,2211,3115,-158076,675,-100400
10433664,82,2397,-156132,45,-100000
10439616,-1737,136,-153522,135,-99600
10445632,-3394,-1807,-151164,-450,-99200
10451968,-2361,-138,-148824,-360,-98800
10458240,-740,-2314,-147186,-810,-98400
10464512,1359,-687,-146376,-450,-98000
10470656,2103,1530,-145602,-810,-97600
10476800,3616,2270,-144612,-405,-97200
10482944,2606,453,-143352,-720,-96800
10489024,987,2904,-141678,-765,-96400
10495104,-985,1045,-139212,-855,-96000
10501248,-1828,-1110,-137070,-1215,-95600
10507648,36,-1807,-134586,-1350,-95200
10513792,997,9,-133254,-1395,-94800
10519744,1713,1108,-131814,-1260,-94400
10525952,-76,1869,-130284,-1530,-94000
10532096,-996,-74,-128340,-1665,-93600
10538240,-1641,-1025,-126576,-1800,-93200
10544640,-762,-1701,-124992,-1890,-92800
10551040,242,-772,-124146,-1845,-92400
10557184,2000,263,-123804,-1845,-92000
10563328,1357,2164,-123210,-1710,-91600
10569536,390,1425,-122418,-1800,-91200
10575744,-1408,390,-121230,-1845,-90800
10581952,-765,-1469,-119952,-1935,-90400
10588288,180,-750,-119196,-1935,-90000
10594432,1937,199,-118620,-1935,-89600
10600640,1288,2080,-118134,-1845,-89200
10606848,361,1446,-117162,-1800,-88800
10612992,-1449,390,-116046,-1980,-88400
10619264,-783,-1363,-114606,-1980,-88000
10625600,120,-814,-113976,-2115,-87600
10631744,1920,115,-113310,-1935,-87200
10637888,1247,2059,-112968,-2070,-86800
10644160,338,1214,-111942,-1890,-86400
10650304,-1467,411,-110916,-2205,-86000
10656512,-799,-1532,-109566,-2160,-85600
10662848,115,-919,-108900,-2340,-85200
10669056,1930,136,-108324,-2250,-84800
10675200,1306,2101,-107910,-2115,-84400
10681408,346,1530,-106992,-2205,-84000
10687616,-549,411,-105858,-2385,-83600
10693760,-2197,-539,-104472,-2475,-83200
10700096,-1425,-2081,-103590,-2655,-82800
10706496,-340,-1490,-103284,-2475,-82400
10712832,-85,-264,-103662,-2520,-82000
10718976,1571,-74,-104202,-2205,-81600
10725120,872,1636,-104598,-2160,-81200
10731328,612,918,-104544,-2025,-80800
10737344,-149,664,-104202,-2115,-80400
10743552,-1822,-159,-103608,-2070,-80000
10749824,-1112,-1891,-103266,-2250,-79600
10756288,-726,-1088,-103428,-2025,-79200
10762624,66,-772,-104076,-2070,-78800
10768704,1790,94,-104904,-1710,-78400
10774784,1085,1890,-105552,-1620,-78000
10780992,110,1108,-105642,-1485,-77600
10787136,-107,73,-105408,-1620,-77200
10793216,-1660,-95,-104904,-1575,-76800
10799424,-954,-1786,-104616,-1710,-76400
10805760,-585,-941,-104796,-1440,-76000
10812032,-1213,-624,-105336,-1620,-75600
10818368,552,-1257,-106128,-1305,-75200
10824640,1399,622,-107154,-1170,-74800
10830784,-315,1467,-107820,-1035,-74400
10836992,-1237,-328,-108198,-990,-74000
10843264,-1908,-1300,-108558,-945,-73600
10849600,-1051,-1828,-109116,-855,-73200
10855936,-72,-1067,-110340,-540,-72800
10862080,1673,-117,-111798,-405,-72400
10868288,1017,1742,-113040,-180,-72000
10874432,101,1066,-113832,45,-71600
10880320,-1613,73,-114264,90,-71200
10886208,-3212,-1638,-114408,0,-70800
10892160,-2347,-3159,-115218,135,-70400
10898432,-1185,-2398,-116910,405,-70000
10904640,812,-1173,-119160,720,-69600
10910720,2625,875,-121806,1170,-69200
10916800,4142,2777,-123930,1620,-68800
10922944,3034,918,-125388,1575,-68400
10929024,2282,3326,-125946,1935,-68000
10935168,791,2481,-125604,1665,-67600
10941248,-1046,897,-124398,1890,-67200
10947392,-2857,-1088,-123156,1215,-66800
10953664,-1888,-2758,-122148,1530,-66400
10960000,-1484,-1976,-122184,1170,-66000
10966336,535,-1532,-122814,1665,-65600
10972480,2344,706,-124002,1710,-65200
10978560,1618,2460,-124686,2025,-64800
10984704,555,1678,-124866,1980,-64400
10990784,317,601,-124272,2025,-64000
10996800,-1335,326,-123534,1755,-63600
11002944,-654,-1405,-122580,1755,-63200
11009152,288,-666,-122274,1755,-62800
11015232,1104,326,-121950,1755,-62400
11021248,2709,1150,-121824,1845,-62000
11027456,1939,3009,-121212,1935,-61600
11033600,850,2122,-119862,1665,-61200
11039616,-62,918,-118026,1575,-60800
11045632,-1778,-53,-115992,1215,-60400
11051776,-1069,-1891,-113922,1080,-60000
11058048,-99,-1088,-112590,810,-59600
11064128,777,-74,-111564,855,-59200
11070016,173,854,-110898,720,-58800
11075968,1691,178,-110034,855,-58400
11081920,1045,1805,-109206,720,-58000
11088000,152,1129,-107694,585,-57600
11093952,-1535,157,-106380,450,-57200
11100032,-886,-1553,-104778,225,-56800
11106176,67,-877,-103788,270,-56400
11112064,845,221,-103140,90,-56000
11117888,2460,897,-102582,450,-55600
11123904,1675,2671,-101934,180,-55200
11129920,711,1763,-100386,270,-54800
11135936,-193,749,-98802,0,-54400
11141568,-1770,-180,-96876,-270,-54000
11147712,-1062,-1807,-95130,-450,-53600
11153920,-117,-1152,-94014,-675,-53200
11160064,799,-74,-93114,-495,-52800
11166016,161,833,-92718,-720,-52400
11171904,1687,199,-91944,-450,-52000
11177856,1011,1847,-91386,-675,-51600
11183936,144,1087,-89964,-630,-51200
11189888,-1576,136,-88920,-900,-50800
11195968,-905,-1511,-87480,-990,-50400
11202112,27,-877,-86814,-990,-50000
11208064,842,30,-86454,-990,-49600
11213824,279,918,-86184,-855,-49200
11219776,-487,284,-85950,-1035,-48800
11225792,-1123,-455,-85536,-945,-48400
11232000,-336,-1110,-85500,-945,-48000
11238144,-124,-307,-85590,-855,-47600
11244224,1484,-117,-86004,-765,-47200
11250304,836,1552,-86202,-585,-46800
11256320,608,897,-85986,-540,-46400
11262208,-1030,601,-85662,-630,-46000
11268288,-416,-1046,-84978,-675,-45600
11274432,447,-370,-84816,-675,-45200
11280384,2109,453,-84690,-630,-44800
11286400,1471,2122,-84582,-450,-44400
11292480,537,1488,-83880,-540,-44000
11298432,-1193,580,-83016,-585,-43600
11304512,-2852,-1194,-81846,-765,-43200
11310784,-1965,-2990,-81414,-855,-42800
11316992,-1471,-1849,-81684,-765,-42400
11323264,434,-1511,-82800,-585,-42000
11329344,2261,453,-84366,-270,-41600
11335360,1565,2418,-85590,45,-41200
11341248,560,1657,-86220,90,-40800
11347072,360,601,-86220,180,-40400
11352832,-1181,368,-85932,180,-40000
11358848,-546,-1152,-85428,90,-39600
11364800,-349,-539,-85428,180,-39200
11370816,947,-307,-85428,225,-38800
11376704,-258,1045,-85680,315,-38400
11382720,-425,-264,-85662,270,-38000
11388672,571,-412,-85878,450,-37600
11394624,-962,601,-85896,405,-37200
11400512,-408,-1004,-85914,585,-36800
11406592,365,-370,-86292,585,-36400
11412480,-249,411,-86400,630,-36000
11418368,-960,-264,-86652,720,-35600
11424384,617,-941,-86850,720,-35200
11430272,1412,685,-87192,990,-34800
11436160,413,1488,-87174,945,-34400
11442048,-358,432,-87012,1080,-34000
11448064,-1061,-349,-86724,855,-33600
11454144,-278,-1088,-86346,945,-33200
11460224,-65,-286,-86472,1035,-32800
11466176,599,-11,-86616,1080,-32400
11472064,-31,685,-86832,1260,-32000
11478016,-718,-32,-86832,1260,-31600
11484032,843,-708,-86994,1350,-31200
11489984,-649,981,-87012,1305,-30800
11496000,558,-666,-86886,1530,-30400
11501952,1586,474,-87048,1530,-30000
11507968,1515,1699,-86598,1530,-29600
11514048,-268,1678,-86022,1485,-29200
11520064,1134,-264,-84924,1530,-28800
