1.13 0.443249 -1.26048 -0.168389 0
1.132 0.440657 -1.24868 -0.166886 0
1.134 0.438089 -1.237 -0.165403 0
1.136 0.435544 -1.22544 -0.163936 0
1.138 0.433024 -1.214 -0.162488 0
1.14 0.430526 -1.20267 -0.161058 0
1.142 0.428052 -1.19145 -0.159645 0
1.144 0.4256 -1.18035 -0.15825 0
1.146 0.423171 -1.16936 -0.156872 0
1.148 0.420765 -1.15848 -0.155511 0
1.15 0.418381 -1.14772 -0.154168 0
1.152 0.416018 -1.13706 -0.152841 0
1.154 0.413678 -1.12651 -0.151531 0
1.156 0.411359 -1.11607 -0.150238 0
1.158 0.409061 -1.10574 -0.148962 0
1.16 0.406785 -1.09551 -0.147702 0
1.162 0.404529 -1.08539 -0.146458 0
1.164 0.402294 -1.07537 -0.14523 0
1.166 0.40008 -1.06546 -0.144018 0
1.168 0.397885 -1.05565 -0.142822 0
1.17 0.395712 -1.04595 -0.141641 0
1.172 0.393557 -1.03634 -0.140477 0
1.174 0.391423 -1.02684 -0.139327 0
1.176 0.389307 -1.01743 -0.138193 0
1.178 0.387211 -1.00813 -0.137073 0
1.18 0.385134 -0.998922 -0.135969 0
1.182 0.383076 -0.989814 -0.13488 0
1.184 0.381036 -0.980802 -0.133805 0
1.186 0.379015 -0.971887 -0.132744 0
1.188 0.377012 -0.963067 -0.131698 0
1.19 0.375028 -0.954342 -0.130667 0
1.192 0.373061 -0.945711 -0.129649 0
1.194 0.371111 -0.937173 -0.128645 0
1.196 0.369179 -0.928729 -0.127655 0
1.198 0.367265 -0.920375 -0.126679 0
1.2 0.365367 -0.912114 -0.125716 0
1.202 0.363486 -0.903943 -0.124767 0
1.204 0.361622 -0.895862 -0.123831 0
1.206 0.359774 -0.887871 -0.122908 0
1.208 0.357943 -0.879968 -0.121999 0
1.21 0.356127 -0.872153 -0.121102 0
1.212 0.354328 -0.864425 -0.120219 0
1.214 0.352544 -0.856783 -0.119348 0
1.216 0.350776 -0.849228 -0.11849 0
1.218 0.349023 -0.841757 -0.117645 0
1.22 0.347285 -0.834371 -0.116812 0
