205 190 185.421 143 142.53 85 93.1046 42 46.5216 
206 188 185.48 149 142.576 87 93.1343 41 46.5363 
207 191 185.539 148 142.621 85 93.1635 42 46.5507 
208 190 185.596 142 142.665 86 93.1921 39 46.5648 
209 189 185.652 142 142.709 86 93.2201 41 46.5787 
210 187 185.707 145 142.751 87 93.2475 38 46.5923 
211 188 185.761 143 142.793 86 93.2744 41 46.6056 
212 188 185.814 143 142.834 87 93.3008 40 46.6186 
213 188 185.865 148 142.874 87 93.3266 40 46.6313 
214 189 185.916 148 142.913 87 93.3519 40 46.6439 
215 190 185.966 143 142.951 89 93.3767 41 46.6561 
216 193 186.014 147 142.989 85 93.4011 40 46.6681 
217 189 186.062 147 143.026 85 93.4249 42 46.6799 
218 190 186.109 145 143.062 85 93.4482 41 46.6915 
219 188 186.155 147 143.097 85 93.4711 39 46.7028 
220 186 186.2 147 143.132 86 93.4936 41 46.7139 
221 189 186.244 147 143.166 87 93.5155 40 46.7247 
222 191 186.287 144 143.199 88 93.5371 41 46.7354 
223 195 186.329 147 143.232 88 93.5582 41 46.7458 
224 191 186.37 145 143.264 86 93.5789 39 46.756 
225 191 186.411 143 143.295 89 93.5991 39 46.766 
226 187 186.451 148 143.326 87 93.619 41 46.7759 
227 188 186.49 147 143.356 85 93.6385 42 46.7855 
228 188 186.528 148 143.386 87 93.6576 44 46.7949 
229 188 186.565 146 143.415 83 93.6763 41 46.8042 
230 188 186.602 145 143.443 89 93.6946 41 46.8132 
231 189 186.638 145 143.471 87 93.7125 39 46.8221 
232 189 186.673 144 143.498 89 93.7301 40 46.8308 
233 191 186.708 147 143.525 89 93.7474 41 46.8393 
234 190 186.742 148 143.551 89 93.7643 41 46.8477 
235 189 186.775 147 143.576 88 93.7808 40 46.8559 
236 192 186.807 144 143.602 85 93.7971 40 46.8639 
237 194 186.839 145 143.626 86 93.813 41 46.8717 
238 192 186.87 143 143.65 87 93.8286 42 46.8794 
239 189 186.901 144 143.674 85 93.8439 42 46.887 
240 192 186.931 149 143.697 87 93.8588 41 46.8944 
241 189 186.96 148 143.72 87 93.8735 39 46.9016 
242 190 186.989 146 143.742 88 93.8879 41 46.9088 
243 191 187.017 149 143.764 88 93.902 40 46.9157 
244 191 187.045 146 143.785 87 93.9158 40 46.9225 
245 190 187.072 144 143.806 87 93.9293 40 46.9292 
246 187 187.099 147 143.827 87 93.9426 40 46.9358 
247 190 187.125 149 143.847 89 93.9556 41 46.9422 
248 189 187.15 146 143.867 85 93.9683 43 46.9485 
249 193 187.175 144 143.886 87 93.9808 40 46.9547 
250 188 187.2 148 143.905 86 93.993 42 46.9607 
251 190 187.224 149 143.923 88 94.005 39 46.9666 
252 188 187.247 147 143.942 88 94.0168 40 46.9725 
253 188 187.27 147 143.959 86 94.0283 40 46.9781 
254 188 187.293 149 143.977 89 94.0396 40 46.9837 
255 188 187.315 145 143.994 87 94.0506 39 46.9892 
256 188 187.337 145 144.011 86 94.0615 41 46.9945 
257 188 187.358 144 144.027 88 94.0721 40 46.9998 
258 188 187.379 148 144.043 85 94.0825 43 47.0049 
259 188 187.399 147 144.059 87 94.0927 40 47.01 
260 188 187.419 148 144.075 86 94.1027 42 47.0149 
261 188 187.439 148 144.09 89 94.1125 38 47.0198 
262 188 187.458 147 144.105 88 94.1221 39 47.0245 
263 188 187.477 145 144.119 87 94.1315 41 47.0292 
264 188 187.495 144 144.133 86 94.1407 39 47.0337 
265 188 187.513 144 144.147 88 94.1498 39 47.0382 
266 188 187.531 144 144.161 87 94.1586 40 47.0426 
267 188 187.549 146 144.174 84 94.1673 39 47.0468 
268 188 187.566 149 144.188 87 94.1758 40 47.051 
269 188 187.582 149 144.201 86 94.1841 42 47.0552 
270 188 187.599 146 144.213 90 94.1923 39 47.0592 
271 188 187.615 147 144.226 86 94.2003 41 47.0632 
272 188 187.63 146 144.238 88 94.2081 39 47.067 
273 188 187.646 146 144.25 89 94.2158 40 47.0708 
274 188 187.661 149 144.261 87 94.2234 40 47.0746 
275 188 187.676 148 144.273 88 94.2307 39 47.0782 
276 188 187.69 145 144.284 87 94.238 39 47.0818 
277 188 187.704 148 144.295 88 94.2451 40 47.0853 
278 188 187.718 149 144.306 87 94.252 41 47.0887 
279 188 187.732 146 144.316 87 94.2588 41 47.0921 
280 188 187.745 145 144.326 89 94.2655 41 47.0954 
281 188 187.758 151 144.337 88 94.272 39 47.0986 
282 188 187.771 147 144.347 88 94.2785 42 47.1018 
283 188 187.784 145 144.356 87 94.2847 39 47.1049 
284 188 187.796 147 144.366 87 94.2909 40 47.1079 
285 188 187.808 148 144.375 87 94.2969 39 47.1109 
286 188 187.82 145 144.384 88 94.3028 39 47.1138 
287 188 187.832 146 144.393 87 94.3086 39 47.1167 
288 188 187.843 150 144.402 87 94.3143 39 47.1195 
289 188 187.854 147 144.411 88 94.3199 40 47.1223 
290 188 187.865 145 144.419 86 94.3253 42 47.1249 
291 188 187.876 145 144.427 87 94.3307 40 47.1276 
292 188 187.886 144 144.435 88 94.3359 41 47.1302 
293 188 187.896 144 144.443 87 94.341 39 47.1327 
294 188 187.907 147 144.451 88 94.3461 40 47.1352 
295 188 187.916 150 144.459 88 94.351 39 47.1376 
296 188 187.926 148 144.466 86 94.3558 39 47.14 
297 188 187.936 148 144.474 87 94.3606 40 47.1424 
298 188 187.945 146 144.481 87 94.3652 41 47.1447 
299 188 187.954 146 144.488 87 94.3697 41 47.1469 
300 188 187.963 147 144.495 89 94.3742 42 47.1491 
301 188 187.972 146 144.501 87 94.3786 39 47.1513 
302 188 187.98 147 144.508 87 94.3828 44 47.1534 
303 188 187.989 148 144.515 88 94.387 40 47.1555 
304 188 187.997 148 144.521 86 94.3911 39 47.1575 
305 188 188.005 148 144.527 88 94.3952 38 47.1595 
306 188 188.013 148 144.533 86 94.3991 39 47.1614 
307 188 188.021 147 144.539 87 94.403 40 47.1633 
308 188 188.028 150 144.545 88 94.4068 40 47.1652 
309 188 188.036 145 144.551 87 94.4105 41 47.167 
310 188 188.043 143 144.556 85 94.4141 41 47.1688 
311 188 188.05 145 144.562 86 94.4177 42 47.1706 
312 188 188.057 149 144.567 87 94.4212 39 47.1723 
313 188 188.064 147 144.573 87 94.4246 41 47.174 
314 188 188.071 147 144.578 90 94.428 38 47.1757 
315 188 188.077 151 144.583 88 94.4313 40 47.1773 
316 188 188.084 147 144.588 89 94.4345 41 47.1789 
317 188 188.09 144 144.593 88 94.4377 41 47.1805 
318 188 188.096 145 144.598 85 94.4407 41 47.182 
319 188 188.102 146 144.602 88 94.4438 43 47.1835 
320 188 188.108 146 144.607 87 94.4468 40 47.185 
321 188 188.114 146 144.611 87 94.4497 42 47.1864 
322 188 188.12 146 144.616 91 94.4525 40 47.1878 
323 188 188.125 146 144.62 88 94.4553 42 47.1892 
324 188 188.131 146 144.624 90 94.4581 41 47.1906 
325 188 188.136 146 144.629 88 94.4608 42 47.1919 
326 188 188.141 146 144.633 87 94.4634 41 47.1932 
327 188 188.147 146 144.637 86 94.466 42 47.1945 
328 188 188.152 146 144.641 87 94.4685 40 47.1957 
329 188 188.157 146 144.644 85 94.471 40 47.1969 
330 188 188.162 146 144.648 87 94.4734 41 47.1981 
331 188 188.166 146 144.652 88 94.4758 40 47.1993 
332 188 188.171 146 144.656 90 94.4781 44 47.2005 
333 188 188.176 146 144.659 86 94.4804 41 47.2016 
334 188 188.18 146 144.663 86 94.4827 43 47.2027 
335 188 188.184 146 144.666 87 94.4849 41 47.2038 
336 188 188.189 146 144.669 86 94.487 41 47.2049 
337 188 188.193 146 144.673 88 94.4891 39 47.2059 
338 188 188.197 146 144.676 87 94.4912 40 47.2069 
339 188 188.201 146 144.679 88 94.4932 40 47.2079 
340 188 188.205 146 144.682 88 94.4952 43 47.2089 
341 188 188.209 146 144.685 87 94.4971 42 47.2099 
342 188 188.213 146 144.688 87 94.4991 43 47.2108 
343 188 188.217 146 144.691 87 94.5009 43 47.2117 
344 188 188.22 146 144.694 87 94.5028 41 47.2126 
345 188 188.224 146 144.696 88 94.5045 40 47.2135 
346 188 188.227 146 144.699 89 94.5063 42 47.2144 
347 188 188.231 146 144.702 87 94.508 41 47.2153 
348 188 188.234 146 144.704 88 94.5097 40 47.2161 
349 188 188.238 146 144.707 86 94.5114 40 47.2169 
350 188 188.241 146 144.709 87 94.513 41 47.2177 
351 188 188.244 146 144.712 88 94.5146 41 47.2185 
352 188 188.247 146 144.714 87 94.5161 42 47.2193 
353 188 188.25 146 144.717 88 94.5177 42 47.22 
354 188 188.253 146 144.719 87 94.5192 40 47.2208 
355 188 188.256 146 144.721 87 94.5206 41 47.2215 
356 188 188.259 146 144.724 87 94.5221 38 47.2222 
357 188 188.262 146 144.726 88 94.5235 41 47.2229 
358 188 188.265 146 144.728 87 94.5249 40 47.2236 
359 188 188.267 146 144.73 88 94.5262 39 47.2242 
360 188 188.27 146 144.732 87 94.5275 40 47.2249 
361 188 188.273 146 144.734 87 94.5288 43 47.2255 
362 188 188.275 146 144.736 89 94.5301 42 47.2262 
363 188 188.278 146 144.738 86 94.5314 41 47.2268 
364 188 188.28 146 144.74 87 94.5326 39 47.2274 
365 188 188.282 146 144.742 89 94.5338 40 47.228 
366 188 188.285 146 144.743 90 94.535 40 47.2286 
367 188 188.287 146 144.745 88 94.5361 40 47.2291 
368 188 188.289 146 144.747 84 94.5372 40 47.2297 
369 188 188.292 146 144.749 88 94.5383 39 47.2302 
370 188 188.294 146 144.75 88 94.5394 41 47.2308 
371 188 188.296 146 144.752 86 94.5405 41 47.2313 
372 188 188.298 146 144.754 87 94.5415 40 47.2318 
373 188 188.3 146 144.755 88 94.5425 42 47.2323 
374 188 188.302 146 144.757 90 94.5435 39 47.2328 
375 188 188.304 146 144.758 87 94.5445 41 47.2333 
376 188 188.306 146 144.76 88 94.5455 39 47.2338 
377 188 188.308 146 144.761 86 94.5464 40 47.2342 
378 188 188.31 146 144.763 86 94.5473 40 47.2347 
379 188 188.311 146 144.764 86 94.5482 40 47.2351 
380 188 188.313 146 144.765 88 94.5491 39 47.2356 
381 188 188.315 146 144.767 87 94.55 41 47.236 
382 188 188.317 146 144.768 89 94.5509 41 47.2364 
383 188 188.318 146 144.769 88 94.5517 41 47.2368 
384 188 188.32 146 144.771 88 94.5525 40 47.2372 
385 188 188.322 146 144.772 88 94.5533 39 47.2376 
386 188 188.323 146 144.773 85 94.5541 41 47.238 
387 188 188.325 146 144.774 85 94.5549 40 47.2384 
388 188 188.326 146 144.775 86 94.5556 40 47.2388 
389 188 188.328 146 144.777 85 94.5563 40 47.2391 
390 188 188.329 146 144.778 90 94.5571 40 47.2395 
391 188 188.33 146 144.779 89 94.5578 41 47.2398 
392 188 188.332 146 144.78 89 94.5585 40 47.2402 
393 188 188.333 146 144.781 88 94.5592 41 47.2405 
394 188 188.335 146 144.782 88 94.5598 40 47.2408 
395 188 188.336 146 144.783 88 94.5605 40 47.2412 
396 188 188.337 146 144.784 85 94.5611 40 47.2415 
397 188 188.338 146 144.785 86 94.5617 40 47.2418 
398 188 188.34 146 144.786 88 94.5624 41 47.2421 
399 188 188.341 146 144.787 87 94.563 40 47.2424 
400 188 188.342 146 144.788 88 94.5635 40 47.2427 
401 188 188.343 146 144.789 87 94.5641 40 47.243 
402 188 188.344 146 144.789 87 94.5647 40 47.2433 
403 188 188.345 146 144.79 87 94.5653 41 47.2435 
404 188 188.347 146 144.791 88 94.5658 41 47.2438 
405 188 188.348 146 144.792 87 94.5663 42 47.2441 
406 188 188.349 146 144.793 88 94.5669 42 47.2443 
407 188 188.35 146 144.794 87 94.5674 40 47.2446 
408 188 188.351 146 144.794 87 94.5679 39 47.2448 
409 188 188.352 146 144.795 88 94.5684 40 47.2451 
410 188 188.353 146 144.796 88 94.5688 39 47.2453 
411 188 188.354 146 144.797 87 94.5693 40 47.2455 
412 188 188.355 146 144.797 88 94.5698 41 47.2458 
413 188 188.355 146 144.798 89 94.5702 41 47.246 
414 188 188.356 146 144.799 89 94.5707 42 47.2462 
415 188 188.357 146 144.799 88 94.5711 41 47.2464 
416 188 188.358 146 144.8 86 94.5715 41 47.2466 
417 188 188.359 146 144.801 88 94.572 39 47.2469 
418 188 188.36 146 144.801 87 94.5724 40 47.2471 
419 188 188.361 146 144.802 88 94.5728 39 47.2473 
420 188 188.361 146 144.803 87 94.5732 40 47.2474 
421 188 188.362 146 144.803 88 94.5736 40 47.2476 
422 188 188.363 146 144.804 89 94.5739 42 47.2478 
423 188 188.364 146 144.804 86 94.5743 42 47.248 
424 188 188.364 146 144.805 88 94.5747 42 47.2482 
425 188 188.365 146 144.805 87 94.575 41 47.2484 
426 188 188.366 146 144.806 88 94.5754 41 47.2485 
427 188 188.366 146 144.807 87 94.5757 41 47.2487 
428 188 188.367 146 144.807 88 94.5761 41 47.2489 
429 188 188.368 146 144.808 87 94.5764 40 47.249 
430 188 188.368 146 144.808 85 94.5767 41 47.2492 
431 188 188.369 146 144.809 87 94.577 40 47.2494 
432 188 188.37 146 144.809 86 94.5773 41 47.2495 
433 188 188.37 146 144.809 88 94.5776 41 47.2497 
434 188 188.371 146 144.81 87 94.5779 40 47.2498 
435 188 188.371 146 144.81 88 94.5782 42 47.2499 
436 188 188.372 146 144.811 88 94.5785 41 47.2501 
437 188 188.373 146 144.811 86 94.5788 40 47.2502 
438 188 188.373 146 144.812 86 94.5791 40 47.2504 
439 188 188.374 146 144.812 86 94.5793 41 47.2505 
440 188 188.374 146 144.813 88 94.5796 40 47.2506 
441 188 188.375 146 144.813 88 94.5799 42 47.2508 
442 188 188.375 146 144.813 88 94.5801 41 47.2509 
443 188 188.376 146 144.814 87 94.5804 41 47.251 
444 188 188.376 146 144.814 87 94.5806 42 47.2511 
445 188 188.377 146 144.814 87 94.5808 41 47.2512 
446 188 188.377 146 144.815 87 94.5811 41 47.2514 
447 188 188.378 146 144.815 85 94.5813 41 47.2515 
448 188 188.378 146 144.816 85 94.5815 41 47.2516 
449 188 188.378 146 144.816 87 94.5817 40 47.2517 
450 188 188.379 146 144.816 88 94.582 42 47.2518 
451 188 188.379 146 144.817 87 94.5822 40 47.2519 
452 188 188.38 146 144.817 90 94.5824 40 47.252 
453 188 188.38 146 144.817 88 94.5826 40 47.2521 
454 188 188.381 146 144.817 88 94.5828 41 47.2522 
455 188 188.381 146 144.818 86 94.583 41 47.2523 
456 188 188.381 146 144.818 87 94.5832 42 47.2524 
457 188 188.382 146 144.818 87 94.5833 41 47.2525 
458 188 188.382 146 144.819 86 94.5835 41 47.2526 
459 188 188.382 146 144.819 87 94.5837 41 47.2527 
460 188 188.383 146 144.819 90 94.5839 38 47.2527 
461 188 188.383 146 144.819 88 94.5841 40 47.2528 
462 188 188.383 146 144.82 90 94.5842 37 47.2529 
463 188 188.384 146 144.82 87 94.5844 39 47.253 
464 188 188.384 146 144.82 86 94.5846 42 47.2531 
465 188 188.384 146 144.82 86 94.5847 42 47.2532 
466 188 188.385 146 144.821 87 94.5849 43 47.2532 
467 188 188.385 146 144.821 86 94.585 41 47.2533 
468 188 188.385 146 144.821 88 94.5852 38 47.2534 
469 188 188.386 146 144.821 87 94.5853 39 47.2535 
470 188 188.386 146 144.822 89 94.5855 39 47.2535 
471 188 188.386 146 144.822 87 94.5856 40 47.2536 
472 188 188.386 146 144.822 88 94.5857 40 47.2537 
473 188 188.387 146 144.822 85 94.5859 40 47.2537 
474 188 188.387 146 144.822 87 94.586 41 47.2538 
475 188 188.387 146 144.823 85 94.5861 40 47.2539 
476 188 188.388 146 144.823 88 94.5863 42 47.2539 
477 188 188.388 146 144.823 88 94.5864 40 47.254 
478 188 188.388 146 144.823 87 94.5865 40 47.254 
479 188 188.388 146 144.823 87 94.5866 40 47.2541 
480 188 188.388 146 144.824 86 94.5867 40 47.2542 
481 188 188.389 146 144.824 87 94.5869 38 47.2542 
482 188 188.389 146 144.824 85 94.587 39 47.2543 
